學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,性別,在學學生數,學期間退學人數-總計,學期間退學人數-學生自請退學-小計,學期間退學人數-學生自請退學-就讀學校、科系不符期待,學期間退學人數-學生自請退學-懷孕,學期間退學人數-學生自請退學-育嬰,學期間退學人數-學生自請退學-傷病,學期間退學人數-學生自請退學-經濟困難,學期間退學人數-學生自請退學-工作,學期間退學人數-學生自請退學-其他(不含死亡),學期間退學人數-學校勒令退學-小計,學期間退學人數-學校勒令退學-成績不佳或曠課時數過多,學期間退學人數-學校勒令退學-操行成績,學期間退學人數-學校勒令退學-因逾期未註冊,學期間退學人數-學校勒令退學-因休學逾期未復學,學期間退學人數-學校勒令退學-其他(不含死亡)
113,1,私立,一般大學,1079,康寧學校財團法人康寧大學,碩士在職專班,女,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0
113,1,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,五專,男,635,44,25,24,0,0,0,0,1,0,19,3,1,7,8,0
113,1,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,學士班(日間),男,986,98,18,15,0,0,0,1,2,0,80,31,0,26,23,0
113,1,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,學士班(進修),男,885,64,11,9,0,0,0,0,2,0,53,17,0,27,9,0
113,1,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,碩士班(日間),男,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,五專,女,396,33,11,10,0,0,0,0,1,0,22,4,1,6,11,0
113,1,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,學士班(日間),女,780,34,14,13,0,0,0,0,0,1,20,6,0,4,10,0
113,1,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,學士班(進修),女,576,28,3,2,0,0,0,0,1,0,25,6,0,14,5,0
113,1,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,碩士班(日間),女,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,學士班(日間),男,489,35,6,6,0,0,0,0,0,0,29,1,0,15,13,0
113,1,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,碩士班(日間),男,12,2,0,0,0,0,0,0,0,0,2,0,1,0,1,0
113,1,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,學士班(日間),女,601,52,7,7,0,0,0,0,0,0,45,0,0,26,19,0
113,1,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,碩士班(日間),女,12,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
113,1,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,二專(日間),男,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0
113,1,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,二專(進修),男,96,10,1,0,0,0,0,0,1,0,9,0,0,5,4,0
113,1,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,五專,男,343,48,5,4,0,0,0,0,1,0,43,0,0,15,28,0
113,1,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,學士班(日間),男,1140,91,21,15,0,0,1,0,5,0,70,3,0,22,45,0
113,1,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,學士班(進修),男,426,14,3,1,0,0,0,1,1,0,11,0,0,6,5,0
113,1,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,碩士班(日間),男,53,14,7,4,0,0,0,2,1,0,7,1,0,1,5,0
113,1,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,二專(進修),女,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
113,1,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,五專,女,190,21,0,0,0,0,0,0,0,0,21,0,0,9,12,0
113,1,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,學士班(日間),女,805,61,12,11,0,0,0,0,1,0,49,2,0,16,31,0
113,1,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,學士班(進修),女,507,15,6,1,0,0,1,0,4,0,9,0,0,1,8,0
113,1,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,碩士班(日間),女,55,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1084,亞東學校財團法人亞東科技大學,學士班(日間),男,2546,105,55,46,0,0,2,3,4,0,50,16,0,8,26,0
113,1,私立,技專校院,1084,亞東學校財團法人亞東科技大學,學士班(進修),男,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1084,亞東學校財團法人亞東科技大學,碩士班(日間),男,43,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0
113,1,私立,技專校院,1084,亞東學校財團法人亞東科技大學,學士班(日間),女,1214,38,25,22,1,0,1,0,1,0,13,2,0,0,11,0
113,1,私立,技專校院,1084,亞東學校財團法人亞東科技大學,學士班(進修),女,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1084,亞東學校財團法人亞東科技大學,碩士班(日間),女,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,一般大學,1125,中信學校財團法人中信金融管理學院,學士班(日間),男,399,38,26,19,0,0,0,0,1,6,12,3,0,3,6,0
113,1,私立,一般大學,1125,中信學校財團法人中信金融管理學院,碩士班(日間),男,73,5,0,0,0,0,0,0,0,0,5,0,0,4,1,0
113,1,私立,一般大學,1125,中信學校財團法人中信金融管理學院,碩士在職專班,男,20,3,0,0,0,0,0,0,0,0,3,0,0,2,1,0
113,1,私立,一般大學,1125,中信學校財團法人中信金融管理學院,博士班,男,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,一般大學,1125,中信學校財團法人中信金融管理學院,學士班(日間),女,332,17,10,7,0,0,0,0,0,3,7,5,0,0,2,0
113,1,私立,一般大學,1125,中信學校財團法人中信金融管理學院,碩士班(日間),女,61,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0
113,1,私立,一般大學,1125,中信學校財團法人中信金融管理學院,碩士在職專班,女,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,一般大學,1125,中信學校財團法人中信金融管理學院,博士班,女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1148,大漢技術學院,二專(進修),男,5,8,1,1,0,0,0,0,0,0,7,0,0,3,4,0
113,1,私立,技專校院,1148,大漢技術學院,學士班(日間),男,37,6,0,0,0,0,0,0,0,0,6,0,0,3,3,0
113,1,私立,技專校院,1148,大漢技術學院,學士班(進修),男,116,37,5,3,0,0,0,0,2,0,32,2,0,13,17,0
113,1,私立,技專校院,1148,大漢技術學院,碩士班(日間),男,23,13,0,0,0,0,0,0,0,0,13,3,0,2,8,0
113,1,私立,技專校院,1148,大漢技術學院,二專(進修),女,9,7,1,0,0,0,0,0,1,0,6,0,0,3,3,0
113,1,私立,技專校院,1148,大漢技術學院,學士班(日間),女,18,7,1,1,0,0,0,0,0,0,6,1,0,2,3,0
113,1,私立,技專校院,1148,大漢技術學院,學士班(進修),女,85,18,4,2,0,0,0,0,2,0,14,2,0,6,6,0
113,1,私立,技專校院,1148,大漢技術學院,碩士班(日間),女,17,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
113,1,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,二專(進修),男,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
113,1,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,五專,男,25,17,5,4,0,0,0,0,1,0,12,1,0,2,9,0
113,1,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,學士班(日間),男,527,60,25,24,0,0,0,0,1,0,35,6,0,12,17,0
113,1,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,學士班(進修),男,240,27,5,2,0,0,0,0,3,0,22,1,0,3,18,0
113,1,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,二專(進修),女,87,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0
113,1,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,五專,女,16,8,1,1,0,0,0,0,0,0,7,0,0,1,6,0
113,1,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,學士班(日間),女,212,19,6,6,0,0,0,0,0,0,13,3,0,0,10,0
113,1,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,學士班(進修),女,715,20,5,1,0,0,0,0,4,0,15,4,0,4,7,0
113,1,私立,技專校院,1183,黎明技術學院,五專,男,238,23,15,6,0,0,0,0,0,9,8,0,1,1,6,0
113,1,私立,技專校院,1183,黎明技術學院,學士班(日間),男,1700,183,76,35,0,0,1,3,9,28,107,20,8,34,40,5
113,1,私立,技專校院,1183,黎明技術學院,學士班(進修),男,904,133,59,50,0,0,0,1,8,0,74,10,1,27,36,0
113,1,私立,技專校院,1183,黎明技術學院,碩士班(日間),男,9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
113,1,私立,技專校院,1183,黎明技術學院,五專,女,64,7,6,3,0,0,0,0,1,2,1,1,0,0,0,0
113,1,私立,技專校院,1183,黎明技術學院,學士班(日間),女,1553,142,53,29,0,0,1,4,8,11,89,15,1,23,50,0
113,1,私立,技專校院,1183,黎明技術學院,學士班(進修),女,441,74,29,25,0,0,0,0,4,0,45,2,0,7,36,0
113,1,私立,技專校院,1183,黎明技術學院,碩士班(日間),女,15,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
113,1,私立,技專校院,1185,德育學校財團法人德育護理健康學院,二專(進修),男,30,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0
113,1,私立,技專校院,1185,德育學校財團法人德育護理健康學院,五專,男,213,33,19,12,0,0,0,0,7,0,14,2,4,3,5,0
113,1,私立,技專校院,1185,德育學校財團法人德育護理健康學院,學士班(日間),男,494,54,19,9,0,0,1,1,8,0,35,14,3,10,8,0
113,1,私立,技專校院,1185,德育學校財團法人德育護理健康學院,學士班(進修),男,111,8,5,1,0,0,0,0,4,0,3,0,2,0,1,0
113,1,私立,技專校院,1185,德育學校財團法人德育護理健康學院,碩士班(日間),男,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1185,德育學校財團法人德育護理健康學院,碩士在職專班,男,17,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
113,1,私立,技專校院,1185,德育學校財團法人德育護理健康學院,二專(進修),女,123,10,2,0,0,0,0,0,1,1,8,0,0,3,5,0
113,1,私立,技專校院,1185,德育學校財團法人德育護理健康學院,五專,女,683,72,41,32,0,2,0,1,6,0,31,7,2,9,13,0
113,1,私立,技專校院,1185,德育學校財團法人德育護理健康學院,學士班(日間),女,858,69,29,24,0,0,0,1,4,0,40,16,1,11,12,0
113,1,私立,技專校院,1185,德育學校財團法人德育護理健康學院,學士班(進修),女,558,30,15,5,0,0,0,0,7,3,15,1,1,0,13,0
113,1,私立,技專校院,1185,德育學校財團法人德育護理健康學院,碩士班(日間),女,31,7,5,2,0,0,0,2,1,0,2,1,0,0,1,0
113,1,私立,技專校院,1185,德育學校財團法人德育護理健康學院,碩士在職專班,女,43,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
113,1,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,學士班(日間),男,295,12,6,6,0,0,0,0,0,0,6,0,0,0,6,0
113,1,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,學士班(進修),男,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,碩士班(日間),男,16,3,2,0,0,0,0,0,1,1,1,0,0,0,1,0
113,1,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,碩士在職專班,男,7,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0
113,1,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,博士班,男,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,學士班(日間),女,519,19,12,11,0,0,0,0,0,1,7,0,0,0,7,0
113,1,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,學士班(進修),女,53,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
113,1,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,碩士班(日間),女,53,8,4,0,0,0,3,0,1,0,4,0,0,0,4,0
113,1,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,碩士在職專班,女,26,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0
113,1,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,博士班,女,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,學士班(日間),男,24,4,4,2,0,0,0,0,1,1,0,0,0,0,0,0
113,1,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,學士班(進修),男,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,碩士班(日間),男,63,7,7,0,0,0,0,1,6,0,0,0,0,0,0,0
113,1,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,碩士在職專班,男,9,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
113,1,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,博士班,男,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,學士班(日間),女,27,3,3,1,0,0,0,0,1,1,0,0,0,0,0,0
113,1,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,學士班(進修),女,30,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
113,1,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,碩士班(日間),女,180,15,12,5,0,0,2,0,2,3,3,1,0,0,2,0
113,1,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,碩士在職專班,女,23,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,博士班,女,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,二專(進修),男,55,5,0,0,0,0,0,0,0,0,5,0,0,1,4,0
113,1,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,五專,男,605,27,15,15,0,0,0,0,0,0,12,2,1,6,3,0
113,1,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,二專(進修),女,53,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
113,1,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,五專,女,3333,126,67,65,0,0,0,1,1,0,59,12,11,13,23,0
113,1,私立,技專校院,1283,仁德醫護管理專科學校,二專(進修),男,198,14,2,0,0,0,0,0,2,0,12,0,0,12,0,0
113,1,私立,技專校院,1283,仁德醫護管理專科學校,五專,男,1141,95,57,48,0,0,0,3,6,0,38,5,0,16,17,0
113,1,私立,技專校院,1283,仁德醫護管理專科學校,二專(進修),女,203,18,3,1,0,0,0,0,2,0,15,0,0,14,1,0
113,1,私立,技專校院,1283,仁德醫護管理專科學校,五專,女,3916,198,125,110,0,1,3,5,6,0,73,0,0,23,50,0
113,1,私立,技專校院,1284,樹人醫護管理專科學校,二專(進修),男,276,18,1,1,0,0,0,0,0,0,17,0,0,1,16,0
113,1,私立,技專校院,1284,樹人醫護管理專科學校,五專,男,1384,116,60,57,0,0,0,0,2,1,56,14,12,6,24,0
113,1,私立,技專校院,1284,樹人醫護管理專科學校,二專(進修),女,268,17,0,0,0,0,0,0,0,0,17,0,0,1,16,0
113,1,私立,技專校院,1284,樹人醫護管理專科學校,五專,女,5285,236,134,128,0,0,3,0,3,0,102,20,9,15,58,0
113,1,私立,技專校院,1285,慈惠醫護管理專科學校,二專(日間),男,7,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0
113,1,私立,技專校院,1285,慈惠醫護管理專科學校,二專(進修),男,64,9,0,0,0,0,0,0,0,0,9,5,0,1,3,0
113,1,私立,技專校院,1285,慈惠醫護管理專科學校,五專,男,349,40,14,12,0,0,1,0,1,0,26,7,1,0,18,0
113,1,私立,技專校院,1285,慈惠醫護管理專科學校,二專(日間),女,46,4,0,0,0,0,0,0,0,0,4,2,0,2,0,0
113,1,私立,技專校院,1285,慈惠醫護管理專科學校,二專(進修),女,82,14,3,0,0,0,0,0,3,0,11,7,0,2,2,0
113,1,私立,技專校院,1285,慈惠醫護管理專科學校,五專,女,1250,89,31,21,0,0,2,1,7,0,58,17,3,4,34,0
113,1,私立,技專校院,1286,耕莘健康管理專科學校,二專(進修),男,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1286,耕莘健康管理專科學校,五專,男,404,23,13,12,0,0,1,0,0,0,10,0,0,0,10,0
113,1,私立,技專校院,1286,耕莘健康管理專科學校,二專(進修),女,141,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0
113,1,私立,技專校院,1286,耕莘健康管理專科學校,五專,女,3370,115,75,69,0,0,1,0,4,1,40,10,1,0,29,0
113,1,私立,技專校院,1287,敏惠醫護管理專科學校,二專(進修),男,27,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
113,1,私立,技專校院,1287,敏惠醫護管理專科學校,五專,男,446,42,32,30,0,0,0,0,1,1,10,0,1,0,9,0
113,1,私立,技專校院,1287,敏惠醫護管理專科學校,二專(進修),女,70,4,1,0,0,0,0,0,0,1,3,0,0,2,1,0
113,1,私立,技專校院,1287,敏惠醫護管理專科學校,五專,女,2763,114,63,52,0,0,4,2,5,0,51,3,0,8,40,0
113,1,私立,技專校院,1289,育英醫護管理專科學校,五專,男,169,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1289,育英醫護管理專科學校,五專,女,1535,43,21,21,0,0,0,0,0,0,22,1,0,1,20,0
113,1,私立,技專校院,1291,聖母醫護管理專科學校,二專(日間),男,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
113,1,私立,技專校院,1291,聖母醫護管理專科學校,二專(進修),男,36,12,2,0,0,0,1,0,1,0,10,1,0,5,4,0
113,1,私立,技專校院,1291,聖母醫護管理專科學校,五專,男,210,18,4,4,0,0,0,0,0,0,14,1,3,3,7,0
113,1,私立,技專校院,1291,聖母醫護管理專科學校,二專(日間),女,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
113,1,私立,技專校院,1291,聖母醫護管理專科學校,二專(進修),女,85,10,3,1,0,0,0,0,1,1,7,1,0,5,1,0
113,1,私立,技專校院,1291,聖母醫護管理專科學校,五專,女,1085,69,26,20,0,0,1,1,3,1,43,11,0,7,25,0
113,1,私立,技專校院,1292,新生醫護管理專科學校,二專(進修),男,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,技專校院,1292,新生醫護管理專科學校,五專,男,763,41,20,20,0,0,0,0,0,0,21,5,1,1,14,0
113,1,私立,技專校院,1292,新生醫護管理專科學校,二專(進修),女,73,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0
113,1,私立,技專校院,1292,新生醫護管理專科學校,五專,女,5115,163,84,76,0,0,2,2,4,0,79,24,9,1,45,0
113,1,私立,技專校院,1293,崇仁醫護管理專科學校,五專,男,469,8,3,2,0,0,0,0,1,0,5,0,0,0,5,0
113,1,私立,技專校院,1293,崇仁醫護管理專科學校,五專,女,2488,45,13,10,0,0,2,0,1,0,32,0,1,1,30,0
113,1,私立,宗教研修學院,1R02,學校財團法人中華浸信會基督教台灣浸會神學院,碩士班(日間),男,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,宗教研修學院,1R02,學校財團法人中華浸信會基督教台灣浸會神學院,碩士在職專班,男,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,宗教研修學院,1R02,學校財團法人中華浸信會基督教台灣浸會神學院,碩士班(日間),女,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,宗教研修學院,1R02,學校財團法人中華浸信會基督教台灣浸會神學院,碩士在職專班,女,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,宗教研修學院,1R03,臺北基督學院,學士班(日間),男,15,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
113,1,私立,宗教研修學院,1R03,臺北基督學院,學士班(日間),女,13,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
113,1,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,學士班(日間),男,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,碩士班(日間),男,4,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
113,1,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,碩士在職專班,男,10,4,4,0,0,0,0,0,1,3,0,0,0,0,0,0
113,1,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,學士班(日間),女,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,碩士班(日間),女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,碩士在職專班,女,20,4,3,0,0,0,0,0,0,3,1,1,0,0,0,0
113,1,私立,宗教研修學院,1R05,台神學校財團法人台灣神學研究學院,碩士班(日間),男,32,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0
113,1,私立,宗教研修學院,1R05,台神學校財團法人台灣神學研究學院,碩士在職專班,男,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,宗教研修學院,1R05,台神學校財團法人台灣神學研究學院,碩士班(日間),女,69,3,1,1,0,0,0,0,0,0,2,1,0,0,1,0
113,1,私立,宗教研修學院,1R05,台神學校財團法人台灣神學研究學院,碩士在職專班,女,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,宗教研修學院,1R06,一貫道崇德學院,碩士班(日間),男,26,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0
113,1,私立,宗教研修學院,1R06,一貫道崇德學院,碩士班(日間),女,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,宗教研修學院,1R07,台灣基督長老教會南神神學院,碩士班(日間),男,20,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
113,1,私立,宗教研修學院,1R07,台灣基督長老教會南神神學院,碩士班(日間),女,33,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0
113,1,私立,宗教研修學院,1R08,中華福音神學研究學院,碩士班(日間),男,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,宗教研修學院,1R08,中華福音神學研究學院,碩士班(日間),女,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,宗教研修學院,1R09,唯心聖教學院,碩士班(日間),男,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,私立,宗教研修學院,1R09,唯心聖教學院,碩士班(日間),女,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,公立,一般大學,3002,臺北市立大學,學士班(日間),男,2272,95,38,29,0,0,0,3,5,1,57,10,0,47,0,0
113,1,公立,一般大學,3002,臺北市立大學,碩士班(日間),男,400,28,13,5,0,0,0,0,8,0,15,4,0,11,0,0
113,1,公立,一般大學,3002,臺北市立大學,碩士在職專班,男,370,22,8,2,0,0,0,0,5,1,14,0,0,14,0,0
113,1,公立,一般大學,3002,臺北市立大學,博士班,男,95,5,2,0,0,0,0,0,2,0,3,1,0,2,0,0
113,1,公立,一般大學,3002,臺北市立大學,學士班(日間),女,2979,93,56,50,0,0,0,3,3,0,37,4,0,31,2,0
113,1,公立,一般大學,3002,臺北市立大學,碩士班(日間),女,958,61,32,8,0,0,1,2,20,1,29,5,0,24,0,0
113,1,公立,一般大學,3002,臺北市立大學,碩士在職專班,女,916,37,15,4,1,3,0,0,7,0,22,5,0,15,2,0
113,1,公立,一般大學,3002,臺北市立大學,博士班,女,109,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0
113,2,公立,一般大學,0001,國立政治大學,學士班(日間),男,3991,25,15,15,0,0,0,0,0,0,10,1,0,0,9,0
113,2,公立,一般大學,0001,國立政治大學,碩士班(日間),男,1904,69,8,6,0,0,1,0,1,0,61,14,0,3,44,0
113,2,公立,一般大學,0001,國立政治大學,碩士在職專班,男,902,46,6,0,0,0,0,0,6,0,40,10,0,10,20,0
113,2,公立,一般大學,0001,國立政治大學,博士班,男,482,36,4,0,0,0,0,0,4,0,32,13,0,3,16,0
113,2,公立,一般大學,0001,國立政治大學,學士班(日間),女,5810,25,14,11,0,0,3,0,0,0,11,3,0,0,8,0
113,2,公立,一般大學,0001,國立政治大學,碩士班(日間),女,2433,59,14,4,0,0,3,0,6,1,45,9,0,4,32,0
113,2,公立,一般大學,0001,國立政治大學,碩士在職專班,女,962,28,3,2,0,0,1,0,0,0,25,9,0,2,14,0
113,2,公立,一般大學,0001,國立政治大學,博士班,女,415,16,4,2,0,0,0,0,0,2,12,5,0,1,6,0
113,2,公立,一般大學,0002,國立清華大學,學士班(日間),男,5059,44,13,13,0,0,0,0,0,0,31,21,0,8,2,0
113,2,公立,一般大學,0002,國立清華大學,碩士班(日間),男,3513,57,19,15,0,0,1,0,0,3,38,14,0,18,6,0
113,2,公立,一般大學,0002,國立清華大學,碩士在職專班,男,517,19,3,1,0,0,0,0,1,1,16,11,0,4,1,0
113,2,公立,一般大學,0002,國立清華大學,博士班,男,1158,36,8,5,0,0,0,0,3,0,28,10,0,16,2,0
113,2,公立,一般大學,0002,國立清華大學,學士班(日間),女,4248,25,14,13,0,0,1,0,0,0,11,4,0,7,0,0
113,2,公立,一般大學,0002,國立清華大學,碩士班(日間),女,2373,42,11,9,0,0,0,0,1,1,31,9,0,12,10,0
113,2,公立,一般大學,0002,國立清華大學,碩士在職專班,女,898,28,4,1,0,0,0,0,1,2,24,13,0,7,4,0
113,2,公立,一般大學,0002,國立清華大學,博士班,女,503,15,5,3,0,0,0,0,1,1,10,2,0,8,0,0
113,2,公立,一般大學,0003,國立臺灣大學,學士班(日間),男,9688,35,6,4,0,0,0,0,0,2,29,9,1,19,0,0
113,2,公立,一般大學,0003,國立臺灣大學,碩士班(日間),男,6893,92,20,7,0,0,0,0,3,10,72,7,0,65,0,0
113,2,公立,一般大學,0003,國立臺灣大學,碩士在職專班,男,970,9,2,0,0,0,0,0,0,2,7,0,0,7,0,0
113,2,公立,一般大學,0003,國立臺灣大學,博士班,男,2494,52,10,0,0,0,1,1,3,5,42,9,0,33,0,0
113,2,公立,一般大學,0003,國立臺灣大學,學士班(日間),女,7744,29,8,6,0,0,0,0,0,2,21,3,0,18,0,0
113,2,公立,一般大學,0003,國立臺灣大學,碩士班(日間),女,4754,61,14,3,0,0,1,0,4,6,47,7,0,40,0,0
113,2,公立,一般大學,0003,國立臺灣大學,碩士在職專班,女,659,14,2,0,0,0,0,0,0,2,12,0,0,12,0,0
113,2,公立,一般大學,0003,國立臺灣大學,博士班,女,1285,34,8,1,0,0,1,0,2,4,26,4,0,22,0,0
113,2,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),男,3899,43,13,9,0,0,0,0,3,1,30,8,0,22,0,0
113,2,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),男,1868,73,16,7,0,0,1,1,5,2,57,16,0,41,0,0
