學年度,設立別,學校類別,學校統計處代碼,學校名稱,日間/進修,學制班別,當學年度各學制總量內核定新生招生名額(A),當學年度各學制新生保留入學資格人數(B),當學年度各學制總量內新生招生核定名額之實際註冊人數(C),當學年度各學制境外(新生)學生實際註冊人數(D),當學年度各學制新生註冊率(%)E=〔(C+D)/(A-B+D)〕*100％,當學年度各學制招生特色說明
112,公立,一般大學,0052,國立屏東大學,在職,碩士班,256,1,227,0,89.02,本校為服務社會，提升國內在職人員素質、培養專業人才，提供終身學習環境與機會，針對在職人員提供結合實務與理論之碩士學位學程。本校教育學院、理學院、資訊學院、人文社會學院及管理學院共辦理17個系所碩士在職專班予以在職人員豐富的職業生活。本校承繼高教、技職與師培三大體系，以多元合流為特色，並定位為「教學與科研融合型大學」。教學及研究能量涵蓋各項專業領域，被外界公認為南臺灣培育商管資訊人文專業人才以及國民教育教師主管人員的搖籃，畢業學生分別在不同的領域展現卓越的專業成就，備受社會各界肯定。因此，國立屏東大學碩士在職專班是提供高屏地區在職人士，選擇增加第二專長以及在職進修的優質大學。
112,公立,一般大學,0052,國立屏東大學,日間,博士班,9,0,9,0,100.00,本校教育行政研究所致力融合教育行政、教育政策、教育財經、組織經營與管理之理論與實務，並擴大教育政策與教育財經之研究範疇以及彰顯學校經營管理之在地化應用，同時運用多元化選課機制，以專業導向與需求取向強化學習成長之動能。教學內容同時兼具實務應用層面以及學術研究層面，藉由專業知能、實務技能、管理職能、價值機能、規範功能以及系統潛能等構面之蓄積轉化，衍生成長利基與發展綜效。為厚植研究生的學術競爭力，本校教育行政研究所更推出別具特色的學術護照，其目的在期許每一位研究生都能在研究所有一個快樂學習與豐碩收穫之專業成長。  本校應用科學國際博士班為培育國際高階科學研究與應用專業人才，與台南科學園區、路竹科學園區、高雄軟體科學園區及境外東南亞產業界，均建立良好的產學合作關係與國際接軌，畢業生除了科學研究與應用跨領域的專業能力，更兼具高階研發能力及國際移動力，畢業後就業市場非常寬廣。
112,公立,技專校院,0053,國立高雄科技大學,日間,五專,190,0,180,0,94.74,一、本校本學制修業年限為5至9年，目前招生管道分為：優先免試入學及聯合免試等多元入學管道。二、發展特色：與國際企業簽訂合作協議，導入IBM研發之P-TECH教學模組，自主學習選修課程與英文授課，加強學生外語力與國際視野，建置「五專5年+工作3年+碩士2年」一站式學經歷接軌，提供完整進修管道與就業發展，以達到「高就業力」、「高就業率」、「高薪資」之目標。
112,公立,技專校院,0053,國立高雄科技大學,日間,學士班(含四技),3507,5,3555,46,100.00,一、本校本學制修業年限為4年，目前招生管道分為：甄選入學、聯合登記分發、技優保送入學、技優甄審入學、四技申請入學聯合招生、科技校院繁星計畫聯合推薦甄選等多元入學管道。 二、發展特色： 課程之規劃著重理論與實務應用適性發展，以迎合社會潮流與生活應用相輔相成，提供碩博士班升學、進修的管道和機會，得以落實生活科技化，科技生活化之辦學理念。
112,公立,技專校院,0053,國立高雄科技大學,日間,二年制大學(二技),186,0,149,0,80.11,一、本學制修業年限為2年，目前招生管道分為：二技申請入學及技優甄審等多元入學管道。 二、發展特色：課程規劃配合模具技術「垂直整合」產業需求及著重工廠資源學生產系統規劃，培養產業所需人才。
112,公立,技專校院,0053,國立高雄科技大學,進修,學士班(含四技),1094,1,701,0,64.14,本校進修部四技大學學制目前以「建工校區」及「楠梓(旗津)校區」為主要教學場域。進修部係以實務教學及就業導向為目標，配合政府推動終身教育之精神，顧及社會人力需求與產業升級之需要，讓學生結合實務與理論，為在職者或欲就職者提供更高層次之進修管道。高科大深化原有優勢，具「親產優質」及「海洋科技」特色，在工電領域長期與區域產業連結，如精密機械、土木、化材、模具、電機、電子等領域皆具深厚產業基礎；也擁有最完整之海洋科技相關系所，建構優質完整的海洋科技產學研發基礎，是全國唯一一所培育海洋專業人才之技職學府；同時，本校管理學院專業師資背景具多元化與國際化，多聘請產業界教師開設實務課程，對學生發展具互補性與整合性。
112,公立,技專校院,0053,國立高雄科技大學,進修,二年制大學(二技),341,0,284,0,83.28,一 、本學制修業年限為2年，授課地點在本校高雄市建工校區。  二、為服務社會，提昇在職人員專業知識，培育高級專業人才，提供終身學習環境，藉以傳授專業知識及實用之技能，提高人力素養， 既可工作又可獲得學位。在課程設計方面由各系結合當前國家經建發展之現況需要適性、 適宜而訂定。同時強化技能實作課程，以充實學生實務經驗。  三、目前包含工學、電機、管理和人文四大學群共有9個系的學程， 課程多元，可適性學習，畢業後，對其職位的升遷、 工作的精進均有莫大的助益。此外更有不少校友再升學，考進研究所或出國繼續深造。修滿各系規定應修科目與學分，成績及格者授予學士學位。
112,公立,技專校院,0053,國立高雄科技大學,日間,碩士班,1331,0,1157,30,87.22,一、本校本學制修業年限為1至4年，目前招生管道分為碩士班甄試及碩士班考試。 二、發展特色： 課程規劃培育具有「國際觀」、「專業化」、「科技腦」、「人文心」的優質人才，研究生具備專業知能與創新研發能力。
112,公立,技專校院,0053,國立高雄科技大學,在職,碩士班,1027,0,801,0,77.99,本校碩士在職專班係以「第一校區」、「楠梓/旗津校區」、「建工校區」等四個校區為主要教學場域，專門為有工作經驗的社會業界人士所開辦的研究所，鼓勵民眾在職進修，並以南部各領域產業的在職人員為主要招生對象，讓在職人士也能利用工作之餘再次提升專業能力。其碩士在職專班的課程安排上，因學生具有產業界實務經驗，針對在職人士提供結合理論與實務之碩士學位學程，研究以實務為導向，課程內容結合實務面與學術面，使其專業知識技能再次升級。精實在職專業技術之應用，開發相關科技新技術、培育產業發展及技術研發之人才為教育目標，期能朝多元就業管道發展。本校除了提供學習之管道與環境，並希冀能提高產業競爭力。
112,公立,技專校院,0053,國立高雄科技大學,日間,博士班,91,0,75,29,86.67,一、本學制修業年限為2至7年，目前招生方式為書審及面試。 二、發展特色： 課程規劃培養學生學術研究能力，並透過接觸業界的實務經驗，增進博士生實務專業技能，進而提升博士生創新研發能力，使其在畢業後發揮實務技術研發之專長。
112,公立,技專校院,0144,國立臺灣戲曲學院,日間,學士班(含四技),144,0,122,0,84.72,本校為我國教育史上第一所十二年一貫制且培養傳統表演藝術人才為目標之學府，以教育、傳承與弘揚戲曲藝術文化為宗旨，肩負有戲曲文化「傳承」與「創新」之責，在教學、學習及課程規劃各個層面，發展出「師徒傳習、專業適性、舞臺實踐、藝術涵養」的教育特色，並且擁有全國獨一無二，最能表現臺灣文化多元活潑特色的六個專業學系-京劇、民俗技藝、戲曲音樂、歌仔戲、劇場藝術及客家戲學系，藉由專業教學的致力提升與產學合作的戮力經營，成為孕育本地傳統戲曲與表演藝術相關領域專業人才的搖籃。本校招生方式，除劇場藝術學系高職部透過基北區免試入學招生外，其餘均採公開單獨招生。京劇與民俗技藝學系自國小五年級入學；歌仔戲、戲曲音樂與客家戲學系自國中一年級入學；劇場藝術學系自高職一年級入學。學生於各部級升部時，須通過升部評鑑或直升申請的審核機制。本校各學系高職以下學生享有公費待遇，學院部學生需自費，成績優異者由學校提供獎助學金。
112,公立,技專校院,0221,國立臺南護理專科學校,日間,二專,37,0,30,0,81.08,南護妝品為全國技專院校化妝品應用相關科系中唯一國立的學校，日間部二專招生方式有技優甄審、甄選入學、聯合登記分發及單獨招生，本科發展以綠色永續科技結合美容保健為特色，專業課程兼具「化妝品科技應用」與「美容保健造型」雙主軸，專業課程內容略以：(一)校訂專業必修科目：醫學美容概論、漢方膳食養生美容、彩妝平面設計、商業髮型設計/頭皮健康與養護實務、微生物學與實驗、化妝品調製/檢驗(及實驗)、化妝品安全性及有效性評估、化妝品配方實務、化妝品行銷管理…等。(二)專業選修科目：中醫概論、芳香療法、經絡美容、造型影像處理、美姿美儀、新娘秘書實務、美睫實務、手足保養與美化、化妝品國際化實務、流行飾品設計、創意商品開發等科技與美技相關課程。
