學年度,設立別,學校類別,學校統計處代碼,學校名稱,日間/進修,學制班別,當學年度各學制總量內核定新生招生名額(A),當學年度各學制新生保留入學資格人數(B),當學年度各學制總量內新生招生核定名額之實際註冊人數(C),當學年度各學制境外(新生)學生實際註冊人數(D),當學年度各學制新生註冊率(%)E=〔(C+D)/(A-B+D)〕*100％,當學年度各學制招生特色說明
111,私立,技專校院,1041,明志科技大學,進修,學士班(含四技),26,0,25,0,96.15,明志科技大學材料工程系開辦進修部產學合作專班（單獨招生）。學生可一面工作一面讀書，課程規劃為實務導向，注重實用性，為提供予應屆或在職工作者的進修管道。僅收取學分(時)費，未收取學費與雜費，學生進修費用負擔只有日間學制的二分之一。展現本校推動推廣教育、落實終身學習以及回饋社會的教育理念。
111,私立,技專校院,1041,明志科技大學,日間,碩士班,210,4,171,22,84.65,一、本校設有十個學系，各學系共設置十一個碩士班，以培養碩士級研發與實務研究人才，包含：工程學院--機械與機電工程碩士班、電機工程系碩士班、電子工程系碩士班，環境資源學院--化學工程系碩士班、生化工程碩士班、材料工程系碩士班、環境工程碩士班，管理暨設計學院工業工程與管理系碩士班、經營管理系碩士班、工業設計系碩士班、視覺傳達設計系碩士班。二、本校為全國推行工讀實務實習最成功的學府，全數大學部學生在大三時皆須工讀實習一年，在碩士班的教育及培訓方面，亦特別注重與產業界的結合，以解決業界問題為導向的教學，培養學生實際解決問題與研發的能力。本校各碩士班皆配備先進且精良的研究設備，相較於他校更符合師生進行前端研究的需求，並超越多數國立普通大學及科技大學。三、明志科技大學為進一步吸引優秀學生就讀，110學年提供優渥獎學金方案，碩士生則是25至60萬元，輔以完整培育機制，使學生成為產業發展所需專業人才。
111,私立,技專校院,1041,明志科技大學,在職,碩士班,11,1,8,0,80.00,工業工程與管理系碩士在職專班：課程規劃以產業現有生產製造系統核心，以服務為本之特色發展，培育善用人因工程與設計專業知識於產品及服務系統，再透過作業系統優化及先進資訊技術之運用，精進製造業與服務業之整體競爭力研究主題以「作業管理」優化、「資訊科技」應用、「人因服務」設計三研究領域為發展架構。在上述研究基礎下，佐以部份經營管理課程，聘請優質業界專家授課，以提升學生實務能力及產業應用。
111,私立,技專校院,1041,明志科技大學,日間,博士班,6,2,4,7,100.00,一、著重於能源電池科技與整合應用，含三大研發特色：新世代鋰離子電池科技、尖端太陽能電池科技、電池整合應用，設置濕製程實驗室、乾製程實驗室、高溫鍛燒實驗室、電池測試實驗室、燃料電池測試實驗室、高分子膜製備實驗室、噴霧造粒實驗室等實驗空間，學程亦積極參與產學合作，合作廠商：臺塑鋰鐵材料科技、宏森電能科技、揚志公司、南亞塑膠公司、紡織研究中心、美國馬里蘭大學、上海交大化工系等，學生不僅在研究上有所成，也能協同執行各項研究計畫。二、生醫暨醫材博士學程分二組，醫學專業組及工程專業組。醫學專業組發展方向聚焦於醫療材料與生醫檢測技術發展，如植入式醫材與生物可降解材料。工程專業組則以醫療輔具機構設計、智慧製造與射出、智慧設計等為主，穿戴式生理監測輔具及自導式跟隨護理車。三、提供優渥獎學金，每月有額外一萬五千元獎學金津貼，若多益達七百分則每月給予二萬元獎學金津貼，學程以英語授課，同時招收「國內生與國際生」。
111,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,進修,二專,92,0,13,0,14.13,"1.高苑科技大學首創「一生六師」(班級導師、業界導師、課程教師、課程業師、職涯導師與實習場域導師),與產業界一同培訓每一位在校同學。 2.高苑科技大學積極推動三創(創意、創新、創業)教育,也鼓勵師生投入專利發明,亮眼成果高度表現在國際發明與設計競賽。近年來，本校累計已獲得超過600面各式國際發明與設計競賽獎牌；近年參加國內外競賽共獲超過1500件獎項，榮獲德國紅點、IF、美國IDEA設計大賽大獎，師生成果獲得國內外各界肯定。 3.高苑科技大學為一所「教學卓越型」科技大學, 榮獲教育部102-109年度高教深耕/教學卓越計畫及第二期技職再造計畫總計補助經費逾3億7仟萬元。 4.高苑科技大學辦學績優,全體單位均高分通過教育部校務評鑑。 5.高苑科技大學校內新設卓越園區為全校師生與員工提供一座優質的教學實習場域及聯誼交流園區。"
111,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,日間,五專,48,0,8,0,16.67,"1.高苑科技大學首創「一生六師」(班級導師、業界導師、課程教師、課程業師、職涯導師與實習場域導師),與產業界一同培訓每一位在校同學。 2.高苑科技大學積極推動三創(創意、創新、創業)教育,也鼓勵師生投入專利發明,亮眼成果高度表現在國際發明與設計競賽。近年來，本校累計已獲得超過600面各式國際發明與設計競賽獎牌；近年參加國內外競賽共獲超過1500件獎項，榮獲德國紅點、IF、美國IDEA設計大賽大獎，師生成果獲得國內外各界肯定。 3.高苑科技大學為一所「教學卓越型」科技大學, 榮獲教育部102-109年度高教深耕/教學卓越計畫及第二期技職再造計畫總計補助經費逾3億7仟萬元。 4.高苑科技大學辦學績優,全體單位均高分通過教育部校務評鑑。 5.高苑科技大學校內新設卓越園區為全校師生與員工提供一座優質的教學實習場域及聯誼交流園區。"
111,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,日間,學士班(含四技),458,0,23,0,5.02,高苑科技大學是全國唯一座落在「科學園區」內的國際型科大，為學生HOLD住國際級大廠的就業機會；配合政府新南向政策，開設產學合作國際專班，招收來自印尼.越南.菲律賓及柬埔寨等多國優質學生，連結海外實習達成國際產學合作雙贏的局面，是一所優質的「國際型科技大學」；積極推動學生前往日本、美國、加拿大、新加坡等地海外實習，培養學生的跨文化溝通能力並拓展國際視野，使學生在就學期間就已經寫下人生第一張黃金履歷表；首創「一生六師」(班級導師、業界導師、課程教師、課程業師、職涯導師與實習場域導師)，與產業界一同培訓每一位在校同學；積極推動三創（創意、創新、創業）教育，也鼓勵師生投入專利發明，亮眼成果高度表現在國際發明與設計競賽；獲超過600面國際發明與設計競賽獎牌；國內外競賽共獲超過1500件獎項，榮獲德國紅點、IF、美國IDEA設計大賽大獎，成果獲國內外肯定；另設有卓越園區提供多元教學實習場域及交流園地。
111,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,日間,二年制大學(二技),30,0,0,0,0.00,高苑科技大學是全國唯一座落在「科學園區」內的國際型科大，為學生HOLD住國際級大廠的就業機會；配合政府新南向政策，開設產學合作國際專班，招收來自印尼.越南.菲律賓及柬埔寨等多國優質學生，連結海外實習達成國際產學合作雙贏的局面，是一所優質的「國際型科技大學」；積極推動學生前往日本、美國、加拿大、新加坡等地海外實習，培養學生的跨文化溝通能力並拓展國際視野，使學生在就學期間就已經寫下人生第一張黃金履歷表；首創「一生六師」(班級導師、業界導師、課程教師、課程業師、職涯導師與實習場域導師)，與產業界一同培訓每一位在校同學；積極推動三創（創意、創新、創業）教育，也鼓勵師生投入專利發明，亮眼成果高度表現在國際發明與設計競賽；獲超過600面國際發明與設計競賽獎牌；國內外競賽共獲超過1500件獎項，榮獲德國紅點、IF、美國IDEA設計大賽大獎，成果獲國內外肯定；另設有卓越園區提供多元教學實習場域及交流園地。
111,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,進修,學士班(含四技),250,0,55,0,22.00,"◎高苑科技大學是一所「科技與人文並重、學術與產業結合」的一流科技大學1.高苑科技大學首創「一生六師」(班級導師、業界導師、課程教師、課程業師、職涯導師與實習場域導師),與產業界一同培訓每一位在校同學。 2.高苑科技大學積極推動三創(創意、創新、創業)教育,也鼓勵師生投入專利發明,亮眼成果高度表現在國際發明與設計競賽。近年來，本校累計已獲得超過600面各式國際發明與設計競賽獎牌；近年參加國內外競賽共獲超過1500件獎項，榮獲德國紅點、IF、美國IDEA設計大賽大獎，師生成果獲得國內外各界肯定。 3.高苑科技大學為一所「教學卓越型」科技大學, 榮獲教育部102-109年度高教深耕/教學卓越計畫及第二期技職再造計畫總計補助經費逾3億7仟萬元。 4.高苑科技大學辦學績優,全體單位均高分通過教育部校務評鑑。 5.高苑科技大學校內新設卓越園區為全校師生與員工提供一座優質的教學實習場域及聯誼交流園區。"
111,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,進修,二年制大學(二技),151,0,117,0,77.48,"1.高苑科技大學首創「一生六師」(班級導師、業界導師、課程教師、課程業師、職涯導師與實習場域導師),與產業界一同培訓每一位在校同學。 2.高苑科技大學積極推動三創(創意、創新、創業)教育,也鼓勵師生投入專利發明,亮眼成果高度表現在國際發明與設計競賽。近年來，本校累計已獲得超過600面各式國際發明與設計競賽獎牌；近年參加國內外競賽共獲超過1500件獎項，榮獲德國紅點、IF、美國IDEA設計大賽大獎，師生成果獲得國內外各界肯定。 3.高苑科技大學為一所「教學卓越型」科技大學, 榮獲教育部102-109年度高教深耕/教學卓越計畫及第二期技職再造計畫總計補助經費逾3億7仟萬元。 4.高苑科技大學辦學績優,全體單位均高分通過教育部校務評鑑。 5.高苑科技大學校內新設卓越園區為全校師生與員工提供一座優質的教學實習場域及聯誼交流園區。"
111,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,在職,學士班(含四技),24,0,11,0,45.83,"◎高苑科技大學是一所「科技與人文並重、學術與產業結合」的一流科技大學1.高苑科技大學首創「一生六師」(班級導師、業界導師、課程教師、課程業師、職涯導師與實習場域導師),與產業界一同培訓每一位在校同學。 2.高苑科技大學積極推動三創(創意、創新、創業)教育,也鼓勵師生投入專利發明,亮眼成果高度表現在國際發明與設計競賽。近年來，本校累計已獲得超過600面各式國際發明與設計競賽獎牌；近年參加國內外競賽共獲超過1500件獎項，榮獲德國紅點、IF、美國IDEA設計大賽大獎，師生成果獲得國內外各界肯定。 3.高苑科技大學為一所「教學卓越型」科技大學, 榮獲教育部102-109年度高教深耕/教學卓越計畫及第二期技職再造計畫總計補助經費逾3億7仟萬元。 4.高苑科技大學辦學績優,全體單位均高分通過教育部校務評鑑。 5.高苑科技大學校內新設卓越園區為全校師生與員工提供一座優質的教學實習場域及聯誼交流園區。"
111,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,日間,碩士班,56,0,22,0,39.29,高苑科技大學是全國唯一座落在「科學園區」內的國際型科技大學，為學生HOLD住國際級大廠的就業機會；貼近產業和產業無縫接軌，培育學生畢業即具有百分百就業能力，提升鄰近產業升級，也鼓勵師生投入專利發明，亮眼成果高度表現在國際發明與設計競賽。近年來，本校累計已獲得超過600面各式國際發明與設計競賽獎牌；近年參加國內外競賽共獲超過1500件獎項，榮獲德國紅點、IF、美國IDEA設計大賽大獎，師生成果獲得國內外各界肯定。高苑科技大學為一所「教學卓越型」科技大學，榮獲教育部102-109年度高教深耕/教學卓越計畫及第二期技職再造計畫總計補助經費逾3億7仟萬元。
111,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,在職,碩士班,115,0,51,0,44.35,高苑科技大學位於高雄科學園區，是全國唯一的「產業型科技大學」，結合科技與人文、學術與產業為產業能力紮根。目前設有5個研究所碩士在職專班：電機工程系碩士在職專班、機械與自動化工程系機電科技碩士在職專班、土木工程系碩士在職專班、數位經營管理系經營管理碩士在職專班、資訊科技應用系碩士在職專班。學校重視國際交流與合作，已與大陸20所大學、國外58所大學及學術機構建立了密切的學術聯繫。新世紀開始，學校將充分發揮自身的優勢與特色，發展成為全臺高等技職教育領域中的一流學府。課程規劃及研究方向配合國家產業發展政策，針對科學園區及工業區所屬的產業廠商，落實『專業知識』與『實務技術』均衡發展的就業能力，為一所「教學卓越型」科技大學，榮獲教育部102-109年度高教深耕/教學卓越計畫及第二期技職再造計畫總計補助經費逾3億7仟萬元。
111,私立,技專校院,1043,大仁科技大學,進修,二專,51,0,35,0,68.63,本校創校55年，以藥學起家，系所專業類別多元，設有藥學暨健康學院、休閒暨餐旅學院、人文暨資訊學院等3個學院，包括：5個研究所、12個系與學士學程。本校立足於五大特色：幸福能力教育、幸福產業創新、全面實習實作、關懷社會幸福及提升學生國際視野，實踐本校成為「藥健幸福創新與實踐的典範科技大學」之目標。各系均建置與時俱進的實作設備，並不定期安排企業參訪及業師協同教學等，為學生之實習與日後就業預先鋪路。各系設有融滲服務學習的專業課程和通識課程，每學年至少開設25門以上內涵服務學習相關課程。全校各系皆開設校外實習課程，建教實習合作廠商超過700家，畢業生就業率達90%以上。學生可參與常態性的海外實習、國際志工、參與國際發明展等活動，提升國際視野。每年開辦各類就業學程、產業學院課程，以學生為本，提升學生就業競爭力，學習、實習、就業、創業一條龍，畢業沒煩惱。
111,私立,技專校院,1043,大仁科技大學,日間,學士班(含四技),701,2,490,25,71.13,本校創校55年，以藥學起家，系所專業類別多元，設有藥學暨健康學院、休閒暨餐旅學院、人文暨資訊學院等3個學院，包括：5個研究所、12個系與學士學程。本校立足於五大特色：幸福能力教育、幸福產業創新、全面實習實作、關懷社會幸福及提升學生國際視野，實踐本校成為「藥健幸福創新與實踐的典範科技大學」之目標。各系均建置與時俱進的實作設備，並不定期安排企業參訪及業師協同教學等，為學生之實習與日後就業預先鋪路。各系設有融滲服務學習的專業課程和通識課程，每學年至少開設25門以上內涵服務學習相關課程。全校各系皆開設校外實習課程，建教實習合作廠商超過700家，畢業生就業率達90%以上。學生可參與常態性的海外實習、國際志工、參與國際發明展等活動，提升國際視野。每年開辦各類就業學程、產業學院課程，以學生為本，提升學生就業競爭力，學習、實習、就業、創業一條龍，畢業沒煩惱。
111,私立,技專校院,1043,大仁科技大學,進修,學士班(含四技),41,0,36,0,87.80,本校創校55年，以藥學起家，系所專業類別多元，設有藥學暨健康學院、休閒暨餐旅學院、人文暨資訊學院等3個學院，包括：5個研究所、12個系與學士學程。本校立足於五大特色：幸福能力教育、幸福產業創新、全面實習實作、關懷社會幸福及提升學生國際視野，實踐本校成為「藥健幸福創新與實踐的典範科技大學」之目標。各系均建置與時俱進的實作設備，並不定期安排企業參訪及業師協同教學等，為學生之實習與日後就業預先鋪路。各系設有融滲服務學習的專業課程和通識課程，每學年至少開設25門以上內涵服務學習相關課程。全校各系皆開設校外實習課程，建教實習合作廠商超過700家，畢業生就業率達90%以上。學生可參與常態性的海外實習、國際志工、參與國際發明展等活動，提升國際視野。每年開辦各類就業學程、產業學院課程，以學生為本，提升學生就業競爭力，學習、實習、就業、創業一條龍，畢業沒煩惱。
111,私立,技專校院,1043,大仁科技大學,進修,二年制大學(二技),867,0,679,0,78.32,本校創校55年，以藥學起家，系所專業類別多元，設有藥學暨健康學院、休閒暨餐旅學院、人文暨資訊學院等3個學院，包括：5個研究所、12個系與學士學程。本校立足於五大特色：幸福能力教育、幸福產業創新、全面實習實作、關懷社會幸福及提升學生國際視野，實踐本校成為「藥健幸福創新與實踐的典範科技大學」之目標。各系均建置與時俱進的實作設備，並不定期安排企業參訪及業師協同教學等，為學生之實習與日後就業預先鋪路。各系設有融滲服務學習的專業課程和通識課程，每學年至少開設25門以上內涵服務學習相關課程。全校各系皆開設校外實習課程，建教實習合作廠商超過700家，畢業生就業率達90%以上。學生可參與常態性的海外實習、國際志工、參與國際發明展等活動，提升國際視野。每年開辦各類就業學程、產業學院課程，以學生為本，提升學生就業競爭力，學習、實習、就業、創業一條龍，畢業沒煩惱。
111,私立,技專校院,1043,大仁科技大學,日間,碩士班,60,0,47,0,78.33,本校創校55年，以藥學起家，系所專業類別多元，設有藥學暨健康學院、休閒暨餐旅學院、人文暨資訊學院等3個學院，包括：5個研究所、12個系與學士學程。本校立足於五大特色：幸福能力教育、幸福產業創新、全面實習實作、關懷社會幸福及提升學生國際視野，實踐本校成為「藥健幸福創新與實踐的典範科技大學」之目標。各系均建置與時俱進的實作設備，並不定期安排企業參訪及業師協同教學等，為學生之實習與日後就業預先鋪路。各系設有融滲服務學習的專業課程和通識課程，每學年至少開設25門以上內涵服務學習相關課程。全校各系皆開設校外實習課程，建教實習合作廠商超過700家，畢業生就業率達90%以上。學生可參與常態性的海外實習、國際志工、參與國際發明展等活動，提升國際視野。每年開辦各類就業學程、產業學院課程，以學生為本，提升學生就業競爭力，學習、實習、就業、創業一條龍，畢業沒煩惱。
111,私立,技專校院,1043,大仁科技大學,在職,碩士班,110,0,83,0,75.45,本校創校55年，以藥學起家，系所專業類別多元，設有藥學暨健康學院、休閒暨餐旅學院、人文暨資訊學院等3個學院，包括：5個研究所、12個系與學士學程。本校立足於五大特色：幸福能力教育、幸福產業創新、全面實習實作、關懷社會幸福及提升學生國際視野，實踐本校成為「藥健幸福創新與實踐的典範科技大學」之目標。各系均建置與時俱進的實作設備，並不定期安排企業參訪及業師協同教學等，為學生之實習與日後就業預先鋪路。各系設有融滲服務學習的專業課程和通識課程，每學年至少開設25門以上內涵服務學習相關課程。全校各系皆開設校外實習課程，建教實習合作廠商超過700家，畢業生就業率達90%以上。學生可參與常態性的海外實習、國際志工、參與國際發明展等活動，提升國際視野。每年開辦各類就業學程、產業學院課程，以學生為本，提升學生就業競爭力，學習、實習、就業、創業一條龍，畢業沒煩惱。
111,私立,技專校院,1044,聖約翰科技大學,進修,二專,20,0,17,0,85.00,本校提供多元的入學管道，二專進修部配合工作利用休假日繼續進修的學生就讀。
111,私立,技專校院,1044,聖約翰科技大學,日間,學士班(含四技),143,0,31,0,21.68,本校設有【工程學院】【商管學院】【民生與設計學院】3學院6系。【工程學院】發展重點為「智慧科技」，以優質的無塵室、綠能科技中心、智能製造中心及精密儀器中心為基礎，發展各項先進工程技術，智慧生活科技、人工智慧、機械人應用、雲端運算、多媒體與網路服務、物聯網技術、大數據分析、多媒體網頁技術、AR/VR，培育德才兼備具整合與實作能力的人才。【商管學院】以創新及創業、行動商務跨境電商及虛擬實境應用、創意行銷及教學設計以工業管理的專業知識與產業特性，配合創意與創新的訓練，將工業工程解決製造業問題的技術，應用於服務業與科技管理領域，使研究與教學目標得以與產業需求及未來趨勢相配合、創新會生產製造等為學院特色。【民生與設計學院】著重「智慧健康休憩」及「跨領域設計」，通過橫向資源整合民生學群及設計學群，創造學生學習、實習、就業綠色通道。規劃「長期照顧」、「社會工作」與「健康促進」等跨領域專業。
111,私立,技專校院,1044,聖約翰科技大學,進修,學士班(含四技),81,0,22,0,27.16,提供在職人士，彈性與便利之進修機會，使能在職場充分發揮所學，達成生涯規劃及終身學習之目標。
111,私立,技專校院,1044,聖約翰科技大學,進修,二年制大學(二技),60,0,18,0,30.00,本校提供多元的入學管道，二技進修部提供投入職場前的在職進修另一項選擇，學生於假日繼續進修，讓工作與學業兼顧，增加職場競爭力。
111,私立,技專校院,1044,聖約翰科技大學,日間,碩士班,46,1,24,0,53.33,本校碩士班著重專業實作及管理能力，培育中高階管理及技術人才。【工程學院】設有機械與車輛工程系碩士班、電機工程系碩士班、資訊工程系碩士班，課程規劃以培育國家高科技產業人才為導向。【商管學院】設有工業管理系碩士班及企業管理系碩士班，配合產業與國家發展需求，為中小企業培育具備責任心、創新性與多元能力特質之中、高階經營管理人才。
111,私立,技專校院,1044,聖約翰科技大學,在職,碩士班,39,0,25,0,64.10,本校碩士在職專班著重專業實作能力及管理領導能力，培育高階技術人才及管理人才，【工程學院】設有機械與車輛工程系碩士班、電機工程系碩士班，【商管學院】設有工業管理系碩士班，培養德才兼備、學用合一之專業技術管理中高階層人才，理論與實務並重，培育產業的鏈結、系統的整合與績效專才，綠色能源技術領域、智慧節能技術領域、配線與消防工程領域，提供在職人士，多元、彈性與便利之進修機會，使能在職場充分發揮所學，達成生涯規劃及終身學習之目標。
111,私立,技專校院,1045,嶺東科技大學,日間,學士班(含四技),1669,0,1350,32,81.25,1.本校於商管、資訊、設計、時尚及民生學院，共計16個系招收日間部學生。  2.因應產業職能所需規劃課程，強調專業知識與實務並重以提升學生職場競爭力，培養企業所需人才。  3.因應日間部學生學習需求，著重專業實務教學，禮聘業界專家參與教學、指導實務專題製作，鼓勵學生取得專業證照。  4.鼓勵有志學生修讀學碩士五年一貫學程，輔導學生學習不間斷，提升未來競爭力。  5.推動BID跨領域人才培育學程，由各學院合作跨領域學程、輔系及雙主修，培養學生第二專長。6.獎勵日間部學生海外移地教學、進修或實習，提升學生國際視野。  7.提供各類成績優異獎助學金及弱勢學生補助學金。  8.提供新生就業諮詢、履歷健診及就業媒合，輔導學生就學即就業。  9.推動多元學生社團，培養學生團隊合作、熱誠服務、社會關懷、環境保護、創新創意等多元能力。
111,私立,技專校院,1045,嶺東科技大學,日間,二年制大學(二技),0,0,0,1,100.00,1.本校設立商管、設計、資訊、時尚、民生5學院，日間部共計16個系。2.本校首創整合商管、資訊及設計（BID）的跨領域人才之培育機制。以商管為基礎，由設計領航，佐以資訊應用技術，推動合作式學習課程。3.持續依據學生特質輔以系統化銜接教學、補救教學、翻轉式教學、協同學習等作法，有效強化學生職涯發展之綜合能力。4.邀請產業界協助進行專業課程發展，並積極推動產業專才參與教學。5.輔導有志升學的四技學生，入學即準備進入碩士班精進專業，落實縱深人才培育。6.鼓勵師生考取專業證照，積極輔導學生藉由專業學習精進就業技能。7.本校由職涯處專責推動學生選、必修校外實習，強化學生實務能力。8.推動多元學程、輔系及雙主修等跨領域學習，增進學生就業的專業知能。9.藉由拓展與海外大學締結姐妹校，促進國際學習與合作交流。
111,私立,技專校院,1045,嶺東科技大學,進修,學士班(含四技),751,0,671,0,89.35,1.本校於商管、資訊、設計、時尚及民生學院，共計13個系招收進修部學生。  2.因應產業職能所需規劃課程，強調專業知識與實務並重以提升學生職場競爭力，培養企業所需人才。  3.因應進修部學生學習需求，著重專業實務教學，禮聘業界專家參與教學、指導實務專題製作，鼓勵學生取得專業證照。  4.鼓勵有志學生修讀學碩士五年一貫學程，輔導學生學習不間斷，提升未來競爭力。  5.推動BID跨領域人才培育學程，由各學院合作跨領域學程、輔系及雙主修，培養學生第二專長。  6.獎勵進修部學生海外移地教學、進修或實習，提升學生國際視野。  7.提供各類成績優異獎助學金及弱勢學生補助學金。  8.提供新生就業諮詢、履歷健診及就業媒合，輔導學生就學即就業。  9.推動多元學生社團，培養學生團隊合作、熱誠服務、社會關懷、環境保護、創新創意等多元能力。
111,私立,技專校院,1045,嶺東科技大學,進修,二年制大學(二技),44,0,44,0,100.00,本校於111學年度開始招收幼兒保育系二技進修部，以提供教保員、保母等幼教在職人士進修。
111,私立,技專校院,1045,嶺東科技大學,日間,碩士班,140,0,139,2,99.30,1.本校設立商管、設計、資訊、時尚及民生5學院，內含13個碩士班。  2.擁有完整的商業類與專業的設計系所，以及豐富、先進的教學設備。專任教師中具有助理教授以上資格的師資達88.97%，多年來持續努力使本校成為全方位人才培育的搖籃。  3.本校積極成為國際化的高等學府，與五大洲多國的大學締結姊妹校，藉由學術文化交流、教師進修與學生留學等活動，落實國際化願景。為了提升學生的國際移動力，更與美國、日本、英國等多所著名大學，合作提供雙聯學制，鼓勵、補助學生修讀國際雙學位。
111,私立,技專校院,1045,嶺東科技大學,在職,碩士班,94,0,86,0,91.49,1.本校於商管學院企管系、國企系與財金系設立碩士在職專班，以及高階經營管理碩士在職專班(EMBA)。  2.因應產業職能在職教育之需求，提供理論與實務結合的教育與訓練，提升職場競爭力。  3.強化多元專業實務教學，安排學生至業界參訪、業界專家協同教學、海外移地教學等。
111,私立,技專校院,1046,中國科技大學,進修,二專,302,0,164,0,54.30,進修部二專7科招生，111學年度臺北校區招收室內設計科、企業管理科、國際商務科、行銷與流通管理科、觀光與休閒事業管理科、資訊管理科，新竹校區招收資訊工程科。與23家飯店服務業和6家電子科技業廠商合作，提供「入學即就業，就學就業一步到位」的入學管道。 目前企業管理科、國際商務科、行銷與流通管理科、觀光與休閒事業管理科等四科與飯店服務業合作，資訊管理科、資訊工程科與電子科技業廠商合作，學生每週來校上課兩天。二專課程規劃以實務課程為主，設計合作廠商客製化課程，讓學生一面在合作廠商學習實務工作技能，回校上課可以學習新知，兩者相互驗證，提升工作競爭力。
111,私立,技專校院,1046,中國科技大學,日間,學士班(含四技),1491,0,920,22,62.26,"1.推動高等教育深耕計畫：111年獲教育部補助共7,355萬元，全力投入多元創新教學、課程與產業結合、弱勢助學、善盡社會責任等工作。 2.推動實務導向教學：開設職涯發展系列通識課程為全校必修，含職涯探索、溝通與表達、創新與創業等三門，結合課程開發職涯撲滿行動APP，紀錄學生職涯活動參與歷程，引進業師協同教學、輔導學生實務專題。 3.積極推動校外實習：110學年度實習達921人次，總時數494,224小時，畢業生43.11%曾赴業界實習。 4.增聘實務經驗或具專業證照師資：110學年度專任教師具實務經驗或具證照教師比率已達92.34%、兼任專業教師現職業界或具專業證照比率已達84.5%。"
111,私立,技專校院,1046,中國科技大學,進修,學士班(含四技),393,0,202,0,51.40,進修部四技10系招生，發展特色：1.重視實務論述：進修部學生多已在業界工作，課程設計除通識基礎及必修課程外，為使學生瞭解所學課程之相關性，進而提高學習成效及強化原已具備之實務經驗，以各系規劃之模組特色進行教學，並重實務論述。2.課程規劃差異：著重回流進修教育，強化在職學生之理論知識，並將其觀念應用於實務經驗與工作職場，與證照輔導課程為主。3.夜間授課，便利在職進修：於星期一至星期五夜間進修，規劃與設計學院視實際需要另增加於週六排課。
111,私立,技專校院,1046,中國科技大學,進修,二年制大學(二技),455,0,282,0,61.98,進修部二技8系招生，111學年度臺北校區招收建築系、室內設計系、企業管理系、國際商務系、行銷與流通管理系、觀光與休閒事業管理系、資訊管理系，新竹校區招收企業管理系和資訊工程系。進修部二技主要做為進修部二專的銜接學制，在課程規劃上延續二專實務與問題導向課程為主軸，同時採客製化課程設計，以滿足產學合作廠商的需求。 透過二專加二技的一貫課程，讓學生持續累積職場工作經驗與學校學得的管理新知技能，兩者相互運用，進一步提升工作效能。此外，為因應國家整體產業發展之人才需求，二技課程也融入工業和商業服務業4.0的相關知識，讓學生在職場能實際應用於工作流程，有效提供工作效率。
111,私立,技專校院,1046,中國科技大學,日間,碩士班,90,0,67,8,76.53,1.建築系碩士班(臺北校區)：以綠建築與環境控制、都市更新、建築保存與再利用、未來與福祉建築等專業領域為研究的主要方向。 2.土木與防災設計系碩士班(臺北校區)：主要發展一個土木專業、防災與BIM兩個特色，並以營建技術4.0為整合研究方向。 3.室內設計系碩士班(新竹校區)：致力於學術與創作領域，培育具國際觀與未來觀、高級設計師與經管人才，引領專業領域永續發展。 4.視覺傳達設計系碩士班(新竹校區)：積極導入設計企劃、品牌行銷、數位媒體與創意設計等實務課程，達到設計與生活結合，理論與實務相互配合，積極發展跨領域整合。 5.企業管理系碩士班(新竹校區)：課程設計首重科際整合能力之培養，引導學生自行發掘與解決問題，啟發學生在管理實務上獨立思考與群體合作，成為具責任心、企圖心、自信心與道德心之中高階管理人才。
111,私立,技專校院,1046,中國科技大學,在職,碩士班,38,0,18,0,47.37,1.企業管理系碩士在職專班(臺北校區)：透過務實有效的培訓計畫，協助服務業中高階專業經理人接受嚴謹的專業訓練，成為能夠改進管理思維與具執行力的優質管理人才。2.資訊科技應用碩士在職專班(臺北校區)：培育資訊科技應用實務整合人才，提供在職學員強化研究方法及獨立思考與自我學習能力，熟悉規劃研究問題的程序，協助企業發現問題與提出解決方案。
111,私立,技專校院,1047,中臺科技大學,進修,二專,30,0,0,0,0.00,透過課程教學與業界實務學習，強化畢業力即就業力，強化實習課程考取專業證照，積極輔導學生畢業前取得多張証照，以培育專業知能之基礎與核心能力之人才。
111,私立,技專校院,1047,中臺科技大學,日間,學士班(含四技),1179,0,633,53,55.68,旨在培育醫護類之健康產業專業人才，積極與醫療界進行產學和教師實務經驗培訓計畫，以落實並擴展與實務界合作夥伴關係。未來出路：醫院、診所、長照機構、衛生福利部中央健康保險署、衛生福利部所屬各單位的醫療保健人員、醫事管理人員、行政秘書及有關助理專業人員等。
111,私立,技專校院,1047,中臺科技大學,日間,二年制大學(二技),310,0,284,2,91.67,培養學生具備醫護領域相關活動規劃的知識，以符合臨床需求之理論與實務結合的專業人才，進而成為技術專業與人文關懷兼備的務實致用人才。
