學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別(日間),國家(地區)別(108.12新增),國家(地區)區域別(108.12新增),畢業境外生總人數小計,畢業境外生總人數男,畢業境外生總人數女,畢業外國學生小計,畢業外國學生男,畢業外國學生女,畢業僑生小計,畢業僑生男,畢業僑生女,畢業港澳生小計,畢業港澳生男,畢業港澳生女,畢業大陸地區來臺學位生小計,畢業大陸地區來臺學位生男,畢業大陸地區來臺學位生女
106,私立,技專校院,1047,中臺科技大學,學士班(日間),...,...,22,15,7,14,9,5,1,1,0,6,5,1,1,0,1
106,私立,技專校院,1047,中臺科技大學,碩士班(日間),...,...,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
106,私立,一般大學,1048,亞洲大學,學士班(日間),...,...,118,46,72,46,17,29,26,8,18,31,13,18,15,8,7
106,私立,一般大學,1048,亞洲大學,博士班,...,...,2,1,1,1,0,1,0,0,0,0,0,0,1,1,0
106,私立,一般大學,1048,亞洲大學,碩士班(日間),...,...,23,12,11,20,11,9,1,1,0,1,0,1,1,0,1
106,私立,一般大學,1049,開南大學,學士班(日間),...,...,71,27,44,60,20,40,4,4,0,7,3,4,0,0,0
106,私立,一般大學,1049,開南大學,碩士班(日間),...,...,3,1,2,2,0,2,0,0,0,0,0,0,1,1,0
106,私立,一般大學,1050,佛光大學,學士班(日間),...,...,28,14,14,7,3,4,1,1,0,15,7,8,5,3,2
106,私立,一般大學,1050,佛光大學,碩士班(日間),...,...,9,3,6,9,3,6,0,0,0,0,0,0,0,0,0
106,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(日間),...,...,17,6,11,2,1,1,4,1,3,4,1,3,7,3,4
106,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(日間),...,...,9,7,2,6,4,2,1,1,0,0,0,0,2,2,0
106,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(日間),...,...,23,7,16,8,3,5,6,2,4,2,0,2,7,2,5
106,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士班(日間),...,...,3,3,0,2,2,0,0,0,0,0,0,0,1,1,0
106,私立,技專校院,1054,景文科技大學,學士班(日間),...,...,38,19,19,12,7,5,6,3,3,7,2,5,13,7,6
106,私立,技專校院,1054,景文科技大學,碩士班(日間),...,...,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
106,私立,技專校院,1055,中華醫事科技大學,學士班(日間),...,...,5,1,4,0,0,0,0,0,0,4,1,3,1,0,1
106,私立,技專校院,1056,東南科技大學,學士班(日間),...,...,18,10,8,10,6,4,3,1,2,3,1,2,2,2,0
106,私立,技專校院,1057,德明財經科技大學,學士班(日間),...,...,39,14,25,35,12,23,1,0,1,0,0,0,3,2,1
106,私立,技專校院,1057,德明財經科技大學,碩士班(日間),...,...,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
106,私立,一般大學,1058,明道學校財團法人明道大學,學士班(日間),...,...,60,39,21,27,18,9,19,10,9,12,9,3,2,2,0
106,私立,一般大學,1058,明道學校財團法人明道大學,碩士班(日間),...,...,3,1,2,1,0,1,1,0,1,1,1,0,0,0,0
106,私立,技專校院,1060,南開科技大學,學士班(日間),...,...,4,3,1,2,2,0,0,0,0,2,1,1,0,0,0
106,私立,技專校院,1060,南開科技大學,五專,...,...,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
106,私立,技專校院,1060,南開科技大學,碩士班(日間),...,...,2,2,0,0,0,0,0,0,0,1,1,0,1,1,0
106,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(日間),...,...,5,1,4,1,1,0,1,0,1,1,0,1,2,0,2
106,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士班(日間),...,...,2,2,0,1,1,0,0,0,0,1,1,0,0,0,0
106,私立,技專校院,1062,僑光科技大學,學士班(日間),...,...,8,4,4,2,1,1,3,2,1,1,1,0,2,0,2
106,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(日間),...,...,6,2,4,6,2,4,0,0,0,0,0,0,0,0,0
106,私立,技專校院,1064,美和學校財團法人美和科技大學,學士班(日間),...,...,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
106,私立,技專校院,1065,吳鳳科技大學,學士班(日間),...,...,37,31,6,35,30,5,0,0,0,2,1,1,0,0,0
106,私立,技專校院,1066,環球學校財團法人環球科技大學,學士班(日間),...,...,117,50,67,106,45,61,10,5,5,0,0,0,1,0,1
106,私立,技專校院,1066,環球學校財團法人環球科技大學,碩士班(日間),...,...,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
106,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,學士班(日間),...,...,47,27,20,18,9,9,11,8,3,16,10,6,2,0,2
106,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,碩士班(日間),...,...,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
106,私立,技專校院,1068,中州學校財團法人中州科技大學,學士班(日間),...,...,6,4,2,1,0,1,3,2,1,1,1,0,1,1,0
106,私立,技專校院,1068,中州學校財團法人中州科技大學,碩士班(日間),...,...,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
106,私立,技專校院,1070,長庚學校財團法人長庚科技大學,學士班(日間),...,...,14,0,14,0,0,0,2,0,2,10,0,10,2,0,2
106,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,學士班(日間),...,...,12,6,6,1,0,1,3,1,2,8,5,3,0,0,0
106,私立,技專校院,1072,大華學校財團法人敏實科技大學,學士班(日間),...,...,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
106,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,學士班(日間),...,...,12,6,6,4,2,2,3,1,2,2,1,1,3,2,1
106,私立,技專校院,1074,南榮學校財團法人南榮科技大學,學士班(日間),...,...,13,8,5,12,8,4,0,0,0,1,0,1,0,0,0
106,私立,技專校院,1075,文藻學校財團法人文藻外語大學,學士班(日間),...,...,29,3,26,6,0,6,2,0,2,1,0,1,20,3,17
106,私立,技專校院,1075,文藻學校財團法人文藻外語大學,五專,...,...,7,1,6,2,0,2,5,1,4,0,0,0,0,0,0
106,私立,技專校院,1075,文藻學校財團法人文藻外語大學,碩士班(日間),...,...,7,1,6,4,0,4,0,0,0,0,0,0,3,1,2
106,私立,技專校院,1076,華夏學校財團法人華夏科技大學,學士班(日間),...,...,7,3,4,4,2,2,1,0,1,2,1,1,0,0,0
106,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,學士班(日間),...,...,7,5,2,7,5,2,0,0,0,0,0,0,0,0,0
106,私立,技專校院,1078,致理學校財團法人致理科技大學,學士班(日間),...,...,23,16,7,4,0,4,1,1,0,0,0,0,18,15,3
106,私立,一般大學,1079,康寧學校財團法人康寧大學,學士班(日間),...,...,3,2,1,0,0,0,3,2,1,0,0,0,0,0,0
106,私立,一般大學,1079,康寧學校財團法人康寧大學,碩士班(日間),...,...,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
106,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,學士班(日間),...,...,4,1,3,0,0,0,2,0,2,1,1,0,1,0,1
106,私立,技專校院,1081,東方學校財團法人東方設計大學,學士班(日間),...,...,5,2,3,2,1,1,0,0,0,2,1,1,1,0,1
106,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,學士班(日間),...,...,13,9,4,6,5,1,3,1,2,3,3,0,1,0,1
106,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,學士班(日間),...,...,4,1,3,1,1,0,1,0,1,0,0,0,2,0,2
106,私立,一般大學,1125,中信學校財團法人中信金融管理學院,碩士班(日間),...,...,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
106,私立,技專校院,1148,大漢技術學院,學士班(日間),...,...,3,2,1,1,1,0,0,0,0,1,0,1,1,1,0
106,私立,技專校院,1159,和春技術學院,學士班(日間),...,...,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0
106,私立,技專校院,1168,南亞科技學校財團法人南亞技術學院,學士班(日間),...,...,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0
106,私立,一般大學,1176,稻江科技暨管理學院,學士班(日間),...,...,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
106,私立,技專校院,1182,蘭陽技術學院,學士班(日間),...,...,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
106,私立,技專校院,1185,德育學校財團法人德育護理健康學院,學士班(日間),...,...,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
106,私立,技專校院,1188,大同技術學院,學士班(日間),...,...,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
106,私立,技專校院,1192,臺灣觀光學院,學士班(日間),...,...,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0
106,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,學士班(日間),...,...,8,3,5,6,2,4,0,0,0,2,1,1,0,0,0
106,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,碩士班(日間),...,...,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0
106,私立,宗教研修學院,1R03,臺北基督學院,學士班(日間),...,...,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
106,公立,一般大學,3002,臺北市立大學,學士班(日間),...,...,26,15,11,1,1,0,10,6,4,15,8,7,0,0,0
106,公立,一般大學,3002,臺北市立大學,碩士班(日間),...,...,5,1,4,2,0,2,3,1,2,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,學士班(日間),印度尼西亞共和國,東協,10,2,8,3,1,2,7,1,6,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,學士班(日間),日本,其他亞洲地區,6,1,5,3,0,3,3,1,2,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,學士班(日間),大韓民國(南韓),其他亞洲地區,5,1,4,3,1,2,2,0,2,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,學士班(日間),馬來西亞,東協,49,14,35,4,2,2,45,12,33,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,學士班(日間),新加坡共和國,東協,4,0,4,3,0,3,1,0,1,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,學士班(日間),泰國,東協,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,學士班(日間),土耳其共和國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,學士班(日間),越南社會主義共和國,東協,7,2,5,0,0,0,7,2,5,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,學士班(日間),香港,港澳,16,9,7,0,0,0,0,0,0,16,9,7,0,0,0
107,公立,一般大學,0001,國立政治大學,學士班(日間),澳門,港澳,19,15,4,0,0,0,0,0,0,19,15,4,0,0,0
107,公立,一般大學,0001,國立政治大學,學士班(日間),塔吉克共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,學士班(日間),布吉納法索,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,學士班(日間),史瓦帝尼王國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,學士班(日間),芬蘭共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,學士班(日間),法國,歐洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,學士班(日間),英國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,學士班(日間),薩爾瓦多,中南美洲,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,學士班(日間),瓜地馬拉共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,學士班(日間),宏都拉斯共和國,中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,學士班(日間),美國,北美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,學士班(日間),聖露西亞,中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,學士班(日間),阿根廷,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,學士班(日間),巴拉圭,中南美洲,3,0,3,2,0,2,1,0,1,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,學士班(日間),大陸地區,大陸地區,6,2,4,0,0,0,0,0,0,0,0,0,6,2,4
107,公立,一般大學,0001,國立政治大學,博士班,孟加拉人民共和國,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,博士班,印度,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,博士班,印度尼西亞共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,博士班,日本,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,博士班,大韓民國(南韓),其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,博士班,馬來西亞,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,博士班,泰國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,博士班,香港,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
107,公立,一般大學,0001,國立政治大學,博士班,俄羅斯聯邦,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,博士班,南非共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,博士班,芬蘭共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,博士班,波蘭共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,博士班,德意志聯邦共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,博士班,美國,北美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,博士班,大陸地區,大陸地區,7,2,5,0,0,0,0,0,0,0,0,0,7,2,5
107,公立,一般大學,0001,國立政治大學,碩士班(日間),印度,南亞,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),印度尼西亞共和國,東協,5,1,4,4,0,4,1,1,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),日本,其他亞洲地區,8,4,4,8,4,4,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),約旦哈什米王國,其他亞洲地區,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),大韓民國(南韓),其他亞洲地區,4,3,1,4,3,1,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),馬來西亞,東協,23,19,4,5,4,1,18,15,3,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),菲律賓共和國,東協,4,0,4,3,0,3,1,0,1,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),新加坡共和國,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),泰國,東協,4,0,4,3,0,3,1,0,1,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),土耳其共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),越南社會主義共和國,東協,7,1,6,7,1,6,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),香港,港澳,6,2,4,0,0,0,0,0,0,6,2,4,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),澳門,港澳,8,3,5,0,0,0,0,0,0,8,3,5,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),蒙古國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),俄羅斯聯邦,其他亞洲地區,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),南非共和國,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),捷克共和國,歐洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),法國,歐洲,6,2,4,6,2,4,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),瑞士聯邦,歐洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),英國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),德意志聯邦共和國,歐洲,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),白俄羅斯共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),加拿大,北美洲,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),多明尼加共和國,中南美洲,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),宏都拉斯共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),墨西哥合眾國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),尼加拉瓜,中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),貝里斯,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),美國,北美洲,10,7,3,10,7,3,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),巴西聯邦共和國,中南美洲,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),智利,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),厄瓜多共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),巴拉圭,中南美洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),秘魯共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),聖克里斯多福及尼維斯,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0001,國立政治大學,碩士班(日間),大陸地區,大陸地區,81,31,50,0,0,0,0,0,0,0,0,0,81,31,50
107,公立,一般大學,0002,國立清華大學,學士班(日間),緬甸,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
107,公立,一般大學,0002,國立清華大學,學士班(日間),印度尼西亞共和國,東協,7,4,3,3,2,1,4,2,2,0,0,0,0,0,0
107,公立,一般大學,0002,國立清華大學,學士班(日間),日本,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0002,國立清華大學,學士班(日間),大韓民國(南韓),其他亞洲地區,3,2,1,2,2,0,1,0,1,0,0,0,0,0,0
107,公立,一般大學,0002,國立清華大學,學士班(日間),馬來西亞,東協,31,13,18,2,1,1,29,12,17,0,0,0,0,0,0
107,公立,一般大學,0002,國立清華大學,學士班(日間),越南社會主義共和國,東協,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0
107,公立,一般大學,0002,國立清華大學,學士班(日間),汶萊和平之國,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
107,公立,一般大學,0002,國立清華大學,學士班(日間),香港,港澳,20,12,8,0,0,0,0,0,0,20,12,8,0,0,0
107,公立,一般大學,0002,國立清華大學,學士班(日間),澳門,港澳,22,10,12,0,0,0,0,0,0,22,10,12,0,0,0
107,公立,一般大學,0002,國立清華大學,學士班(日間),烏茲別克共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0002,國立清華大學,學士班(日間),英國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0002,國立清華大學,學士班(日間),加拿大,北美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
107,公立,一般大學,0002,國立清華大學,學士班(日間),瓜地馬拉共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0002,國立清華大學,學士班(日間),宏都拉斯共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0002,國立清華大學,學士班(日間),大陸地區,大陸地區,5,1,4,0,0,0,0,0,0,0,0,0,5,1,4
107,公立,一般大學,0002,國立清華大學,博士班,印度,南亞,25,21,4,25,21,4,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0002,國立清華大學,博士班,伊朗伊斯蘭共和國,其他亞洲地區,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0002,國立清華大學,博士班,馬來西亞,東協,3,1,2,2,1,1,1,0,1,0,0,0,0,0,0
107,公立,一般大學,0002,國立清華大學,博士班,巴基斯坦,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0002,國立清華大學,博士班,越南社會主義共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0002,國立清華大學,博士班,香港,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
107,公立,一般大學,0002,國立清華大學,博士班,衣索比亞聯邦民主共和國,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0002,國立清華大學,博士班,奈及利亞聯邦共和國,非洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0002,國立清華大學,博士班,獅子山共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
107,公立,一般大學,0002,國立清華大學,博士班,貝里斯,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
