學年度,設立別,學校類別,學校統計處代碼,學校名稱,日間/進修,學制班別,當學年度各學制總量內核定新生招生名額(A),當學年度各學制新生保留入學資格人數(B),當學年度各學制總量內新生招生核定名額之實際註冊人數(C),當學年度各學制境外(新生)學生實際註冊人數(D),當學年度各學制新生註冊率(%)E=〔(C+D)/(A-B+D)〕*100％,當學年度各學制招生特色說明
108,私立,一般大學,1006,中國文化大學,進修,學士班(含四技),600,0,568,0,94.67,本校進修學士班位於台北市中心，交通便利，校園環境整合創新資訊科技應用，為國內首屈一指之科技化校園典範。近年已取得ACCSB華文商管學院認證，顯示本校在教學及各項輔助資源之投入，已獲認可。本校設有五系三學程，採取大一不分系制度，入學後大一時期主要修習人文基礎及商學共同必課程，並在導師及系統化測驗的輔助下，探索個人職涯興趣，而後逕行選系，發展職場專業能力。另因應國際化發展趨勢，與美國紐約州立大學水牛城分校（SUNY）合作，由SUNY直派教學主任主導語文教學設計與實施，學生可在小班互動、循序漸進的學習環境中，培養聽說讀寫的全方面能力。考量不同年齡層及職場回流學習人士需求，課程修習上彈性安排時間，可兼顧學習與工作，上學上班齊步走。而在重視職場角色能力建構的現在，則專注於學生關鍵核心能力的發展與建立，規劃清楚的學習路徑，協助同學培養當代職場所需的關鍵職能。
108,私立,一般大學,1006,中國文化大學,在職,二年制大學(二技),134,0,115,0,85.82,本校二年制在職專班位於台北市中心，交通便利，校園環境整合創新資訊科技應用，為國內首屈一指之科技化校園典範。近年已取得ACCSB華文商管學院認證，顯示本校在教學及各項輔助資源之投入，已獲認可。設有國際企業管理學系、資訊管理學系，教師皆具深厚的業界實務經驗，課程設計著重於專業技能及學生就業力之養成，並結合熱門證照。考量不同年齡層及職場回流學習人士需求，課程修習上彈性安排時間，可兼顧學習與工作，上學上班齊步走。
108,私立,一般大學,1007,逢甲大學,日間,學士班(含四技),3851,0,3768,240,97.97,1.本校商學院與金融學院皆通過AACSB國際商管教育認證，工程相關系所全面通過IEET國際工程及科技教育認證。 2.本校計有39個學系(組)招收學士班，除建築學士學位學程修業年限為5年之外，其餘均為4年；修足應修科目與學分數(含非本系至少9學分)，並通過本校及該系、學位學程規定之各項考核(畢業條件)成績合格者，始得畢業授予學位。3.為培養學生具有國際競爭力，本校與30個國家(地區)302所大學建立學術交流合作關係，並與260所海外姊妹校簽訂交換學生協議，選送學生出國進修、實習、增強學生跨國交流學習的經驗。 4.本校提供多元學習環境並引進先進的軟硬體設備，課程教學之外並提供學生實務見習之支援，達到學用合一理論與實務相互配合成效，亦培養其寬廣的專業視野與素養，希望學生能在畢業前親身體認我國產業發展，及早進行未來生涯規劃，縮短進入職場後的磨合期，使學生在畢業後具有多元的就業優勢。
108,私立,一般大學,1007,逢甲大學,日間,博士班,78,0,63,8,82.56,1.本校商學院與金融學院皆通過AACSB國際商管教育認證，工程相關系所全面通過IEET國際工程及科技教育認證。2.本校博士班入學管道分為甄試入學、考試入學及逕修讀博士學位三種，設有纖維與複合材料學系、工業工程與系統管理學系、化學工程學系、機械與航空工程博士學位學程、經濟學系、統計學系、商學博士學位學程、金融博士學位學程、環境工程與科學學系、材料科學與工程學系、中國文學系、資訊工程學系、電機通訊工程博士學位學程、智慧聯網產業博士學位學程、土木水利工程與建設規劃博士學位學程等15個博士班。3.本校博士班以培養專業領域之高階人才，提供學生專業知能的學習環境，藉由國外交換學生及國內外產業實習與業界實務課程規劃，培養理論與實務兼備之高級研發人才。4.博士班人才之培育，係深化專業養成教育與訓練，強化職場專業技能，以備未來投入產業界服務時能夠發揮所學，提昇各相關產業之競爭力，同時更精進教育的價值與內涵。
108,私立,一般大學,1007,逢甲大學,日間,碩士班,847,1,642,39,76.95,1.本校商學院與金融學院皆通過AACSB國際商管教育認證，工程相關系所全面通過IEET國際工程及科技教育認證。2.本校碩士班招生管道分為甄試入學及考試入學兩種，修業年限為1-4年，計有40個系、所、學位學程(組)招收碩士生。3.為培養學生具有國際競爭力，本校與30個國家(地區)302所大學建立學術交流合作關係，並與181所海外姊妹校簽訂交換學生協議，選送學生出國進修、實習、增強學生跨國交流學習的經驗。4.軟硬體設施完善，各系(組)、所、學位學程設有其專業研究實驗室、教學實驗室、情境體驗教室、科學實驗室及實習法庭等學習空間，搭配相關儀器設備，提供學生實務情境訓練。5.課程強調學用合一教學，以多元智能培育為目標，強調理論與實作並重，強化學生職場與就業競爭力，並提供業界實習及參訪，以培養符合產官學界需要的人才，同時秉持應用與研究兼顧，理論與實際並重，基礎與特色同步，持續與國際學界接軌。
108,私立,一般大學,1007,逢甲大學,在職,碩士班,510,0,419,0,82.16,1.本校商學院與金融學院皆通過AACSB國際商管教育認證，工程相關系所全面通過IEET國際工程及科技教育認證。 2.本校碩士在職專班招生考試採甄試入學方式，修業年限為1-4年，計有14個系、所、學位學程(組)招收碩士在職專班學生。本校提供優秀師資、充足的學習設備及完善的研究環境與教學經驗，無論是教學成效或研究水準皆有卓越表現。課程設計精實多樣，以實務型課程設計為導向，專注於技術的研發與轉移、國際化及知識經濟，多項課程採跨系所及與業師合作，以利理論與實際應用兼具，提升產業競爭力。
108,私立,一般大學,1007,逢甲大學,進修,學士班(含四技),212,0,170,0,80.19,1.本校商學院與金融學院皆通過AACSB國際商管教育認證，工程相關系所全面通過IEET國際工程及科技教育認證。 2.本校進修學士班入學管道採申請入學及考試入學兩種，設有商學進修學士學位學程、土木工程學系營建工程與管理進修學士班以及室內設計進修學士班。本校進修學士班課程多元、理論與實務並重。校內軟硬體設備良好，整合各學院特色師資與資源，協助學生取得專業證照，提升其專業素養。
108,私立,一般大學,1008,靜宜大學,日間,學士班(含四技),2603,0,2482,125,95.56,1.獲「107年度高等教育深耕計畫」8762萬元補助，名列綜合型私立大學第六名。2.為全國第一所加入「國際交換學生計畫(ISEP)」之會員學校，僅需支付靜宜學費、膳宿費和活動費之國際交換學生與出國研修方案。3.提供績優入學與學業成績優良等多項獎學金。4.全國首創類繁星，免書審、免口試、費用優惠，提供更便利之入學管道。5.新生入學管道包括：特殊選才、繁星推薦、個人申請-一般組、個人申請-類繁星、四技二專甄選入學、四技二專特殊選才、考試分發及運動績優單獨招生與原住民專班。6.推行學碩一貫，並提供獎學金，鼓勵學生在專業領域繼續深造。7.本校師資培育中心開設教育學程，提供學生多元就業力。8.蓋夏圖書館榮獲2015全國十大非去不可圖書館，藏書豐富，提供研究後盾。9.產業學院開設各項校外實習、創新創業學程，提供實習機會，表現優秀者畢業後即可至企業工作。
108,私立,一般大學,1008,靜宜大學,日間,博士班,10,1,8,1,90.00,1.本校獲「107年度高等教育深耕計畫」8762萬元補助，名列綜合型私立大學第六名。2.為全國第一所加入「國際交換學生計畫(ISEP)」之會員學校，提供免付國外學費與膳宿費(僅需支付靜宜學費、膳宿費和活動費)之國際交換學生與出國研修方案。3.食品營養學系分有食品營養組與高齡健康產業組，並成立國際加齡產業研究中心，強調抗老化研究領域；應用化學系以綠色化學為理念，朝材料與藥物之開發、分析與應用發展；106學年度更成立全國第1所化粧品科學博士班，並有實習示範工廠。4.提供博士班入學獎勵金。5.蓋夏圖書館榮獲2015全國十大非去不可圖書館，藏書豐富，提供研究後盾。6.招生對象包括一般生與在職生，入學後可與同業或異業相互交流，拓展人際與專業力。
108,私立,一般大學,1008,靜宜大學,日間,碩士班,293,0,223,29,78.26,1.本校獲「107年度高等教育深耕計畫」8762萬元補助，名列綜合型私立大學第六名。2.為全國第一所加入「國際交換學生計畫(ISEP)」之會員學校，提供免付國外學費與膳宿費(僅需支付靜宜學費、膳宿費和活動費)之國際交換學生與出國研修方案。3.提供績優入學、學碩一貫獎學金。4.各碩士班專業領域、師資、設備豐富，提供良好之學習環境。5.各學院設有行雲者研發基地、大數據中心、生物醫學數學中心、企業倫理學與研究中心、個案教學與研究中心等，與多家知名企業合作，強化實務連結，提供實習機會，表現優異者可直接就業。6.本校師資培育中心開設教育學程，提供學生多元就業力。7.蓋夏圖書館榮獲2015全國十大非去不可圖書館，藏書豐富，提供研究後盾。
108,私立,一般大學,1008,靜宜大學,在職,碩士班,134,0,110,0,82.09,1.本校獲「107年度高等教育深耕計畫」8762萬元補助，名列綜合型私立大學第六名。2.為全國第一所加入「國際交換學生計畫(ISEP)」之會員學校，提供免付國外學費與膳宿費(僅需支付靜宜學費、膳宿費和活動費)之國際交換學生與出國研修方案。3.碩士在職專班主要招生對象為具工作經驗、擬再繼續深造者。入學後可與同業或異業相互交流，拓展人際與專業力。4.設有行雲者研發基地、大數據中心、生物醫學數學中心、企業倫理學與研究中心、個案教學與研究中心等，與多家知名企業合作，強化實務連結，提供實習機會，表現優異者可直接就業。5.各碩士班專業領域、師資、設備豐富，提供良好之學習環境。6.本校師資培育中心開設教育學程，提供學生多元就業力。7.蓋夏圖書館榮獲2015全國十大非去不可圖書館，藏書豐富，提供研究後盾。
