學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),境外學位生數小計,境外學位生數男,境外學位生數女,境外學位生數之在學比率(%)
107,公立,一般大學,0005,國立成功大學,03121115,政治學系政治經濟學碩士班,碩士班(日間),4,4,0,10.26
107,公立,一般大學,0005,國立成功大學,03131119,行為醫學研究所,碩士班(日間),4,0,4,10.53
107,公立,一般大學,0005,國立成功大學,04121126,財務金融研究所,碩士班(日間),6,2,4,9.52
107,公立,一般大學,0005,國立成功大學,04131121,企業管理學系,碩士班(日間),8,3,5,7.21
107,公立,一般大學,0005,國立成功大學,04131122,經營管理碩士學位學程(AMBA),碩士班(日間),1,0,1,1.85
107,公立,一般大學,0005,國立成功大學,04131124,國際企業研究所,碩士班(日間),16,6,10,20.78
107,公立,一般大學,0005,國立成功大學,04131125,國際經營管理研究所(IMBA),碩士班(日間),87,30,57,100.00
107,公立,一般大學,0005,國立成功大學,04199024,海洋科技與事務研究所,碩士班(日間),1,1,0,5.88
107,公立,一般大學,0005,國立成功大學,04199057,工業與資訊管理學系,碩士班(日間),8,4,4,8.79
107,公立,一般大學,0005,國立成功大學,05111005,熱帶植物科學研究所,碩士班(日間),4,0,4,22.22
107,公立,一般大學,0005,國立成功大學,05291025,自然災害減災及管理國際碩士學位學程,碩士班(日間),7,4,3,36.84
107,公立,一般大學,0005,國立成功大學,06131036,資訊工程學系,博士班,15,13,2,20.83
107,公立,一般大學,0005,國立成功大學,07111050,化學工程學系,博士班,10,8,2,25.00
107,公立,一般大學,0005,國立成功大學,07112063,材料科學及工程學系,博士班,14,8,6,26.42
107,公立,一般大學,0005,國立成功大學,07132052,能源工程國際博士學位學程,博士班,3,3,0,100.00
107,公立,一般大學,0005,國立成功大學,07141035,光電科學與工程學系,博士班,2,1,1,4.26
107,公立,一般大學,0005,國立成功大學,07141071,工程科學系,博士班,2,1,1,5.00
107,公立,一般大學,0005,國立成功大學,07162043,航空太空工程學系,博士班,10,9,1,25.64
107,公立,一般大學,0005,國立成功大學,07193061,生物醫學工程學系,博士班,10,8,2,15.87
107,公立,一般大學,0005,國立成功大學,07313076,都市計劃學系,博士班,7,5,2,36.84
107,公立,一般大學,0005,國立成功大學,09121053,基礎醫學研究所,博士班,5,3,2,4.46
107,公立,一般大學,0005,國立成功大學,09161088,臨床藥學與藥物科技研究所,博士班,1,1,0,4.35
107,公立,一般大學,0005,國立成功大學,09191079,公共衛生研究所,博士班,3,0,3,13.64
107,公立,一般大學,0005,國立成功大學,01111103,教育研究所,碩士班(日間),8,2,6,14.29
107,公立,一般大學,0005,國立成功大學,02123113,工業設計學系,碩士班(日間),9,4,5,9.38
107,公立,一般大學,0005,國立成功大學,02191104,藝術研究所,碩士班(日間),8,0,8,14.55
107,公立,一般大學,0005,國立成功大學,02221110,歷史學系,碩士班(日間),7,5,2,15.91
107,公立,一般大學,0005,國立成功大學,02311108,外國語文學系,碩士班(日間),4,1,3,9.30
107,公立,一般大學,0005,國立成功大學,02322107,中國文學系中國文學碩士班,碩士班(日間),11,3,8,20.75
107,公立,一般大學,0005,國立成功大學,03111114,經濟學系,碩士班(日間),3,1,2,11.11
107,公立,一般大學,0005,國立成功大學,03131117,心理學系,碩士班(日間),5,3,2,13.51
107,公立,一般大學,0005,國立成功大學,04111120,會計學系,碩士班(日間),3,1,2,3.66
107,公立,一般大學,0005,國立成功大學,04212001,法律學系,碩士班(日間),3,3,0,1.69
107,公立,一般大學,0005,國立成功大學,05111003,生命科學系,碩士班(日間),6,2,4,10.91
107,公立,一般大學,0005,國立成功大學,05121008,生物科技與產業科學系,碩士班(日間),6,3,3,8.00
107,公立,一般大學,0005,國立成功大學,05122009,微生物及免疫學研究所,碩士班(日間),4,1,3,7.27
107,公立,一般大學,0005,國立成功大學,05321019,地球科學系,碩士班(日間),2,0,2,3.85
107,公立,一般大學,0005,國立成功大學,05331021,物理學系,碩士班(日間),3,1,2,3.66
107,公立,一般大學,0005,國立成功大學,05421029,統計學系,碩士班(日間),5,3,2,10.42
107,公立,一般大學,0005,國立成功大學,06131037,電腦與通信工程研究所,碩士班(日間),6,5,1,2.29
107,公立,一般大學,0005,國立成功大學,06131095,醫學資訊研究所,碩士班(日間),2,1,1,6.06
107,公立,一般大學,0005,國立成功大學,07112063,材料科學及工程學系,碩士班(日間),12,10,2,4.92
107,公立,一般大學,0005,國立成功大學,05311017,化學系,碩士班(日間),6,4,2,4.96
107,公立,一般大學,0005,國立成功大學,05411027,數學系,碩士班(日間),4,3,1,6.78
107,公立,一般大學,0005,國立成功大學,06131036,資訊工程學系,碩士班(日間),33,29,4,11.50
107,公立,一般大學,0005,國立成功大學,07111050,化學工程學系,碩士班(日間),29,14,15,11.79
107,公立,一般大學,0005,國立成功大學,07121070,環境工程學系,碩士班(日間),8,2,6,8.79
107,公立,一般大學,0005,國立成功大學,07122026,水利及海洋工程學系,碩士班(日間),3,2,1,3.03
107,公立,一般大學,0005,國立成功大學,07141032,電機工程學系,碩士班(日間),12,12,0,2.52
107,公立,一般大學,0005,國立成功大學,07141033,微電子工程研究所,碩士班(日間),1,0,1,0.90
107,公立,一般大學,0005,國立成功大學,07141041,製造資訊與系統研究所,碩士班(日間),1,1,0,1.96
107,公立,一般大學,0005,國立成功大學,07141071,工程科學系,碩士班(日間),2,1,1,1.03
107,公立,一般大學,0005,國立成功大學,07163044,系統及船舶機電工程學系,碩士班(日間),2,2,0,2.15
107,公立,一般大學,0005,國立成功大學,07193061,生物醫學工程學系,碩士班(日間),1,1,0,1.02
107,公立,一般大學,0005,國立成功大學,07211127,食品安全衛生暨風險管理研究所,碩士班(日間),3,2,1,10.00
107,公立,一般大學,0005,國立成功大學,07241064,資源工程學系,碩士班(日間),2,2,0,2.13
107,公立,一般大學,0005,國立成功大學,07311075,建築學系,碩士班(日間),14,6,8,7.29
107,公立,一般大學,0005,國立成功大學,07313076,都市計劃學系,碩士班(日間),13,10,3,11.30
107,公立,一般大學,0005,國立成功大學,07321049,土木工程學系,碩士班(日間),37,26,11,15.55
107,公立,一般大學,0005,國立成功大學,07322067,測量及空間資訊學系,碩士班(日間),19,11,8,27.54
107,公立,一般大學,0005,國立成功大學,09121054,分子醫學研究所,碩士班(日間),3,1,2,6.82
107,公立,一般大學,0005,國立成功大學,09121078,臨床醫學研究所,碩士班(日間),2,1,1,7.69
107,公立,一般大學,0005,國立成功大學,09131090,護理學系,碩士班(日間),14,3,11,17.72
107,公立,一般大學,0005,國立成功大學,09141094,醫學檢驗生物技術學系,碩士班(日間),5,2,3,11.90
107,公立,一般大學,0005,國立成功大學,09152089,職能治療學系,碩士班(日間),1,1,0,5.26
107,公立,一般大學,0005,國立成功大學,10411098,交通管理科學系,碩士班(日間),5,4,1,5.81
107,公立,一般大學,0005,國立成功大學,07112065,尖端材料國際碩士學位學程,碩士班(日間),15,6,9,100.00
107,公立,一般大學,0005,國立成功大學,07132052,能源工程國際碩士學位學程,碩士班(日間),9,8,1,47.37
107,公立,一般大學,0005,國立成功大學,07141035,光電科學與工程學系,碩士班(日間),4,4,0,2.61
107,公立,一般大學,0005,國立成功大學,07141040,奈米積體電路工程碩士學位學程,碩士班(日間),1,1,0,2.70
107,公立,一般大學,0005,國立成功大學,07151042,機械工程學系,碩士班(日間),20,16,4,5.36
107,公立,一般大學,0005,國立成功大學,07162043,航空太空工程學系,碩士班(日間),16,15,1,7.80
107,公立,一般大學,0005,國立成功大學,07193061,生物醫學工程學系醫療器材創新國際碩士班,碩士班(日間),14,8,6,70.00
107,公立,一般大學,0005,國立成功大學,09111096,口腔醫學研究所,碩士班(日間),1,0,1,4.17
107,公立,一般大學,0005,國立成功大學,09151082,物理治療學系,碩士班(日間),2,0,2,8.00
107,公立,一般大學,0005,國立成功大學,09161087,藥理學研究所,碩士班(日間),3,1,2,7.69
107,公立,一般大學,0005,國立成功大學,09161088,臨床藥學與藥物科技研究所,碩士班(日間),2,2,0,9.09
107,公立,一般大學,0005,國立成功大學,09191085,環境醫學研究所,碩士班(日間),3,2,1,5.66
107,公立,一般大學,0005,國立成功大學,10152097,體育健康與休閒研究所,碩士班(日間),5,5,0,11.90
107,公立,一般大學,0006,國立中興大學,02311006,外國語文學系,學士班(日間),9,1,8,3.50
107,公立,一般大學,0006,國立中興大學,03111009,應用經濟學系,學士班(日間),22,16,6,9.36
107,公立,一般大學,0006,國立中興大學,04121019,財務金融學系,學士班(日間),24,13,11,9.52
107,公立,一般大學,0006,國立中興大學,04131016,企業管理學系,學士班(日間),32,14,18,13.06
107,公立,一般大學,0006,國立中興大學,04211023,法律學系,學士班(日間),13,6,7,7.69
107,公立,一般大學,0006,國立中興大學,05111026,生命科學系,學士班(日間),20,7,13,5.39
107,公立,一般大學,0006,國立中興大學,02221007,歷史學系,學士班(日間),14,7,7,5.76
107,公立,一般大學,0006,國立中興大學,02322005,中國文學系,學士班(日間),8,2,6,3.28
107,公立,一般大學,0006,國立中興大學,04111015,會計學系,學士班(日間),12,7,5,6.52
107,公立,一般大學,0006,國立中興大學,04143020,行銷學系,學士班(日間),14,6,8,7.04
107,公立,一般大學,0006,國立中興大學,05292082,水土保持學系,學士班(日間),5,3,2,2.06
107,公立,一般大學,0006,國立中興大學,05331040,物理學系,學士班(日間),11,9,2,4.80
107,公立,一般大學,0006,國立中興大學,05411041,應用數學系,學士班(日間),19,15,4,5.56
107,公立,一般大學,0006,國立中興大學,06131043,資訊管理學系,學士班(日間),23,18,5,16.08
107,公立,一般大學,0006,國立中興大學,06131048,資訊科學與工程學系,學士班(日間),12,9,3,6.63
107,公立,一般大學,0006,國立中興大學,07111055,化學工程學系,學士班(日間),5,1,4,2.62
107,公立,一般大學,0006,國立中興大學,07121059,環境工程學系,學士班(日間),2,1,1,1.00
107,公立,一般大學,0006,國立中興大學,07141045,電機工程學系,學士班(日間),17,15,2,4.63
107,公立,一般大學,0006,國立中興大學,07211081,食品暨應用生物科技學系,學士班(日間),16,6,10,7.84
107,公立,一般大學,0006,國立中興大學,08111063,農藝學系,學士班(日間),15,9,6,6.88
107,公立,一般大學,0006,國立中興大學,08194068,植物病理學系,學士班(日間),9,7,2,4.35
107,公立,一般大學,0006,國立中興大學,02221007,歷史學系,博士班,2,1,1,6.67
107,公立,一般大學,0006,國立中興大學,03122010,國際政治研究所,博士班,2,0,2,9.09
107,公立,一般大學,0006,國立中興大學,05111029,昆蟲學系,學士班(日間),7,3,4,3.70
107,公立,一般大學,0006,國立中興大學,05121031,生物科技學士學位學程,學士班(日間),9,6,3,7.14
107,公立,一般大學,0006,國立中興大學,05311039,化學系,學士班(日間),8,5,3,3.81
107,公立,一般大學,0006,國立中興大學,07112057,材料科學與工程學系,學士班(日間),4,1,3,2.16
107,公立,一般大學,0006,國立中興大學,07151050,機械工程學系,學士班(日間),22,20,2,5.53
107,公立,一般大學,0006,國立中興大學,07151052,生物產業機電工程學系,學士班(日間),3,3,0,1.33
107,公立,一般大學,0006,國立中興大學,07312061,景觀與遊憩學士學位學程,學士班(日間),4,1,3,5.33
107,公立,一般大學,0006,國立中興大學,07321054,土木工程學系,學士班(日間),15,14,1,3.91
107,公立,一般大學,0006,國立中興大學,08112066,動物科學系,學士班(日間),19,7,12,8.88
107,公立,一般大學,0006,國立中興大學,08121067,園藝學系,學士班(日間),10,7,3,5.56
107,公立,一般大學,0006,國立中興大學,08191083,土壤環境科學系,學士班(日間),11,9,2,4.98
107,公立,一般大學,0006,國立中興大學,08193078,國際農企業學士學位學程,學士班(日間),35,19,16,37.63
107,公立,一般大學,0006,國立中興大學,08211086,森林學系,學士班(日間),9,2,7,3.33
107,公立,一般大學,0006,國立中興大學,08411087,獸醫學系,學士班(日間),39,11,28,9.85
107,公立,一般大學,0006,國立中興大學,02321004,台灣與跨文化研究國際博士學位學程,博士班,5,4,1,55.56
107,公立,一般大學,0006,國立中興大學,02322005,中國文學系,博士班,6,3,3,17.14
107,公立,一般大學,0006,國立中興大學,03111009,應用經濟學系,博士班,3,0,3,12.00
107,公立,一般大學,0006,國立中興大學,05121033,分子生物學研究所,博士班,1,0,1,7.14
107,公立,一般大學,0006,國立中興大學,05121035,生物醫學研究所,博士班,3,3,0,12.50
107,公立,一般大學,0006,國立中興大學,07111055,化學工程學系,博士班,1,1,0,11.11
107,公立,一般大學,0006,國立中興大學,07121059,環境工程學系,博士班,4,3,1,16.00
107,公立,一般大學,0006,國立中興大學,07151050,機械工程學系,博士班,2,2,0,15.38
107,公立,一般大學,0006,國立中興大學,07151051,精密工程研究所,博士班,5,4,1,35.71
107,公立,一般大學,0006,國立中興大學,07321054,土木工程學系,博士班,1,0,1,2.27
107,公立,一般大學,0006,國立中興大學,08111063,農藝學系,博士班,2,1,1,25.00
107,公立,一般大學,0006,國立中興大學,08112066,動物科學系,博士班,6,1,5,27.27
107,公立,一般大學,0006,國立中興大學,08121067,園藝學系,博士班,2,0,2,6.67
107,公立,一般大學,0006,國立中興大學,08194068,植物病理學系,博士班,6,3,3,26.09
107,公立,一般大學,0006,國立中興大學,08411087,獸醫學系,博士班,3,1,2,9.09
107,公立,一般大學,0006,國立中興大學,08411092,微生物暨公共衛生學研究所,博士班,1,0,1,20.00
107,公立,一般大學,0006,國立中興大學,09199096,組織工程與再生醫學博士學位學程,博士班,2,2,0,8.70
107,公立,一般大學,0006,國立中興大學,04121019,財務金融學系,博士班,3,2,1,14.29
107,公立,一般大學,0006,國立中興大學,04199021,科技管理研究所,博士班,7,5,2,23.33
107,公立,一般大學,0006,國立中興大學,05111029,昆蟲學系,博士班,6,1,5,46.15
107,公立,一般大學,0006,國立中興大學,05121027,生物科技學研究所,博士班,39,23,16,50.65
107,公立,一般大學,0006,國立中興大學,05292082,水土保持學系,博士班,1,0,1,2.86
107,公立,一般大學,0006,國立中興大學,05311039,化學系,博士班,4,4,0,18.18
107,公立,一般大學,0006,國立中興大學,05331040,物理學系,博士班,5,3,2,33.33
107,公立,一般大學,0006,國立中興大學,07141045,電機工程學系,博士班,2,2,0,4.65
