學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),僑生小計,僑生男,僑生女,港澳生小計,港澳生男,港澳生女,僑生及港澳生數之在學比率(%)
106,公立,一般大學,0003,國立臺灣大學,02191004,藝術史研究所,碩士班(日間),1,1,0,0,0,0,2.94
106,公立,一般大學,0003,國立臺灣大學,02221012,歷史學系,碩士班(日間),4,1,3,3,2,1,8.64
106,公立,一般大學,0003,國立臺灣大學,02222013,人類學系,碩士班(日間),1,0,1,1,1,0,4.76
106,公立,一般大學,0003,國立臺灣大學,02311007,外國語文學系,碩士班(日間),2,0,2,1,0,1,5.36
106,公立,一般大學,0003,國立臺灣大學,02312010,翻譯碩士學位學程,碩士班(日間),2,1,1,0,0,0,4.65
106,公立,一般大學,0003,國立臺灣大學,02321005,臺灣文學研究所,碩士班(日間),1,0,1,1,0,1,5.26
106,公立,一般大學,0003,國立臺灣大學,02322006,中國文學系,碩士班(日間),1,1,0,0,0,0,1.20
106,公立,一般大學,0003,國立臺灣大學,03111015,經濟學系,碩士班(日間),1,1,0,1,1,0,1.61
106,公立,一般大學,0003,國立臺灣大學,03142021,地理環境資源學系,碩士班(日間),0,0,0,2,2,0,3.13
106,公立,一般大學,0003,國立臺灣大學,04111027,會計學系,碩士班(日間),1,0,1,1,0,1,1.79
106,公立,一般大學,0003,國立臺灣大學,04121032,財務金融學系,碩士班(日間),0,0,0,2,2,0,1.26
106,公立,一般大學,0003,國立臺灣大學,04131026,商學研究所,碩士班(日間),3,1,2,1,0,1,2.92
106,公立,一般大學,0003,國立臺灣大學,04131031,國際企業學系,碩士班(日間),2,1,1,0,0,0,1.32
106,公立,一般大學,0003,國立臺灣大學,04134022,公共事務研究所,碩士班(日間),0,0,0,1,1,0,2.04
106,公立,一般大學,0003,國立臺灣大學,04212036,科際整合法律學研究所,碩士班(日間),3,2,1,1,0,1,2.34
106,公立,一般大學,0003,國立臺灣大學,05111038,生命科學系,碩士班(日間),0,0,0,2,1,1,3.17
106,公立,一般大學,0003,國立臺灣大學,05111040,植物科學研究所,碩士班(日間),1,1,0,0,0,0,1.52
106,公立,一般大學,0003,國立臺灣大學,01131001,華語教學碩士學位學程,碩士班(日間),2,0,2,1,0,1,5.26
106,公立,一般大學,0003,國立臺灣大學,02152003,戲劇學系,碩士班(日間),0,0,0,3,0,3,7.89
106,公立,一般大學,0003,國立臺灣大學,02231014,哲學系,碩士班(日間),2,1,1,0,0,0,4.55
106,公立,一般大學,0003,國立臺灣大學,02311009,日本語文學系,碩士班(日間),1,1,0,0,0,0,2.44
106,公立,一般大學,0003,國立臺灣大學,03121016,政治學系,碩士班(日間),2,0,2,1,1,0,2.08
106,公立,一般大學,0003,國立臺灣大學,03131019,心理學系,碩士班(日間),1,0,1,2,1,1,2.44
106,公立,一般大學,0003,國立臺灣大學,03141018,社會學系,碩士班(日間),0,0,0,1,1,0,2.00
106,公立,一般大學,0003,國立臺灣大學,03191023,國家發展研究所,碩士班(日間),2,1,1,0,0,0,0.87
106,公立,一般大學,0003,國立臺灣大學,03212024,新聞研究所,碩士班(日間),1,0,1,0,0,0,1.06
106,公立,一般大學,0003,國立臺灣大學,03222025,圖書資訊學系,碩士班(日間),0,0,0,1,0,1,1.64
106,公立,一般大學,0003,國立臺灣大學,04211035,法律學系,碩士班(日間),4,1,3,1,0,1,1.01
106,公立,一般大學,0003,國立臺灣大學,05111041,昆蟲學系,碩士班(日間),0,0,0,1,1,0,3.70
106,公立,一般大學,0003,國立臺灣大學,05121044,生物科技研究所,碩士班(日間),0,0,0,2,2,0,8.00
106,公立,一般大學,0003,國立臺灣大學,05212043,生態學與演化生物學研究所,碩士班(日間),0,0,0,1,1,0,1.64
106,公立,一般大學,0003,國立臺灣大學,05311051,化學系,碩士班(日間),1,0,1,0,0,0,0.51
106,公立,一般大學,0003,國立臺灣大學,05322056,大氣科學系,碩士班(日間),0,0,0,1,1,0,2.44
106,公立,一般大學,0003,國立臺灣大學,05331054,物理學系,碩士班(日間),2,2,0,1,1,0,1.63
106,公立,一般大學,0003,國立臺灣大學,05332058,天文物理研究所,碩士班(日間),0,0,0,1,1,0,7.14
106,公立,一般大學,0003,國立臺灣大學,05411059,數學系,碩士班(日間),1,1,0,0,0,0,2.04
106,公立,一般大學,0003,國立臺灣大學,06131063,資訊網路與多媒體研究所,碩士班(日間),1,1,0,2,2,0,3.13
106,公立,一般大學,0003,國立臺灣大學,07111076,化學工程學系,碩士班(日間),3,2,1,3,3,0,2.96
106,公立,一般大學,0003,國立臺灣大學,07111077,高分子科學與工程學研究所,碩士班(日間),0,0,0,1,1,0,1.49
106,公立,一般大學,0003,國立臺灣大學,07121080,環境工程學研究所,碩士班(日間),3,3,0,2,1,1,5.00
106,公立,一般大學,0003,國立臺灣大學,07141066,光電工程學研究所,碩士班(日間),3,2,1,1,1,0,1.73
106,公立,一般大學,0003,國立臺灣大學,07141068,電信工程學研究所,碩士班(日間),0,0,0,1,1,0,0.36
106,公立,一般大學,0003,國立臺灣大學,07191079,工業工程學研究所,碩士班(日間),3,2,1,0,0,0,4.17
106,公立,一般大學,0003,國立臺灣大學,05121045,生化科學研究所,碩士班(日間),1,1,0,1,1,0,3.57
106,公立,一般大學,0003,國立臺灣大學,05121151,生化科技學系,碩士班(日間),3,2,1,1,1,0,3.48
106,公立,一般大學,0003,國立臺灣大學,05123050,生物化學暨分子生物學研究所,碩士班(日間),0,0,0,4,1,3,5.88
106,公立,一般大學,0003,國立臺灣大學,05321052,地質科學系,碩士班(日間),1,1,0,2,2,0,3.66
106,公立,一般大學,0003,國立臺灣大學,06131062,資訊管理學系,碩士班(日間),1,1,0,1,0,1,1.69
106,公立,一般大學,0003,國立臺灣大學,06131067,資訊工程學系,碩士班(日間),6,5,1,0,0,0,1.81
106,公立,一般大學,0003,國立臺灣大學,07112078,材料科學與工程學系,碩士班(日間),1,0,1,0,0,0,0.70
106,公立,一般大學,0003,國立臺灣大學,07141064,電機工程學系,碩士班(日間),3,3,0,2,2,0,2.35
106,公立,一般大學,0003,國立臺灣大學,07141065,電子工程學研究所,碩士班(日間),7,7,0,1,1,0,2.14
106,公立,一般大學,0003,國立臺灣大學,07151069,機械工程學系,碩士班(日間),2,2,0,6,6,0,1.94
106,公立,一般大學,0003,國立臺灣大學,07151072,生物產業機電工程學系,碩士班(日間),1,1,0,0,0,0,0.94
106,公立,一般大學,0003,國立臺灣大學,07151082,工程科學及海洋工程學系,碩士班(日間),2,1,1,2,2,0,2.04
106,公立,一般大學,0003,國立臺灣大學,07211099,食品科技研究所,碩士班(日間),3,1,2,1,1,0,4.21
106,公立,一般大學,0003,國立臺灣大學,07313086,建築與城鄉研究所,碩士班(日間),3,1,2,4,2,2,6.54
106,公立,一般大學,0003,國立臺灣大學,07321074,土木工程學系,碩士班(日間),4,2,2,2,1,1,1.67
106,公立,一般大學,0003,國立臺灣大學,07321075,生物環境系統工程學系,碩士班(日間),0,0,0,2,2,0,2.70
106,公立,一般大學,0003,國立臺灣大學,08121091,園藝暨景觀學系,碩士班(日間),4,2,2,4,4,0,5.56
106,公立,一般大學,0003,國立臺灣大學,08193098,生物產業傳播暨發展學系,碩士班(日間),2,2,0,2,0,2,12.12
106,公立,一般大學,0003,國立臺灣大學,08311103,漁業科學研究所,碩士班(日間),2,0,2,1,0,1,8.82
106,公立,一般大學,0003,國立臺灣大學,09121048,微生物學研究所,碩士班(日間),1,0,1,1,0,1,2.47
106,公立,一般大學,0003,國立臺灣大學,09121110,免疫學研究所,碩士班(日間),0,0,0,1,0,1,3.70
106,公立,一般大學,0003,國立臺灣大學,07193081,生醫電子與資訊學研究所,碩士班(日間),3,0,3,2,1,1,4.76
106,公立,一般大學,0003,國立臺灣大學,07194083,醫學工程學研究所,碩士班(日間),5,2,3,4,2,2,7.26
106,公立,一般大學,0003,國立臺灣大學,08111087,農藝學系,碩士班(日間),3,1,2,1,1,0,5.80
106,公立,一般大學,0003,國立臺灣大學,08191100,農業化學系,碩士班(日間),4,1,3,0,0,0,6.78
106,公立,一般大學,0003,國立臺灣大學,08194094,植物病理與微生物學系,碩士班(日間),1,0,1,1,1,0,3.17
106,公立,一般大學,0003,國立臺灣大學,08194095,植物醫學碩士學位學程,碩士班(日間),0,0,0,3,1,2,9.68
106,公立,一般大學,0003,國立臺灣大學,08211102,森林環境暨資源學系,碩士班(日間),4,2,2,4,0,4,6.25
106,公立,一般大學,0003,國立臺灣大學,09121109,分子醫學研究所,碩士班(日間),1,0,1,1,1,0,6.90
106,公立,一般大學,0003,國立臺灣大學,09121114,解剖學暨細胞生物學研究所,碩士班(日間),1,0,1,0,0,0,4.17
106,公立,一般大學,0003,國立臺灣大學,09151132,物理治療學系,碩士班(日間),5,0,5,0,0,0,13.16
106,公立,一般大學,0003,國立臺灣大學,09191127,健康政策與管理研究所,碩士班(日間),1,0,1,2,0,2,3.85
106,公立,一般大學,0003,國立臺灣大學,09199141,毒理學研究所,碩士班(日間),1,0,1,1,0,1,8.33
106,公立,一般大學,0003,國立臺灣大學,09131134,護理學系,碩士班(日間),0,0,0,1,1,0,1.12
106,公立,一般大學,0003,國立臺灣大學,09141136,醫學檢驗暨生物技術學系,碩士班(日間),1,0,1,1,0,1,3.33
106,公立,一般大學,0003,國立臺灣大學,09152133,職能治療學系,碩士班(日間),0,0,0,1,1,0,4.00
106,公立,一般大學,0003,國立臺灣大學,09161129,藥學系,碩士班(日間),3,2,1,2,1,1,8.20
106,公立,一般大學,0003,國立臺灣大學,09161130,藥理學研究所,碩士班(日間),1,0,1,1,0,1,4.76
106,公立,一般大學,0003,國立臺灣大學,09191122,公共衛生碩士學位學程,碩士班(日間),1,1,0,2,2,0,3.57
106,公立,一般大學,0003,國立臺灣大學,09191126,流行病學與預防醫學研究所,碩士班(日間),0,0,0,2,1,1,2.30
106,公立,一般大學,0003,國立臺灣大學,09191128,健康行為與社區科學研究所,碩士班(日間),0,0,0,1,1,0,4.35
106,公立,一般大學,0003,國立臺灣大學,09231144,社會工作學系,碩士班(日間),1,0,1,2,0,2,5.17
106,公立,一般大學,0004,國立臺灣師範大學,01131009,社會教育學系,學士班(日間),4,1,3,7,2,5,4.82
106,公立,一般大學,0004,國立臺灣師範大學,02131023,美術學系,學士班(日間),8,3,5,4,1,3,6.15
106,公立,一般大學,0004,國立臺灣師範大學,02151024,音樂學系,學士班(日間),6,4,2,9,4,5,5.47
106,公立,一般大學,0004,國立臺灣師範大學,02221035,歷史學系,學士班(日間),8,6,2,7,5,2,5.98
106,公立,一般大學,0004,國立臺灣師範大學,02311033,英語學系,學士班(日間),16,4,12,10,2,8,7.85
106,公立,一般大學,0004,國立臺灣師範大學,02313005,華語文教學系,學士班(日間),69,14,55,29,8,21,22.32
106,公立,一般大學,0004,國立臺灣師範大學,02321028,臺灣語文學系,學士班(日間),10,5,5,5,2,3,16.13
106,公立,一般大學,0004,國立臺灣師範大學,03142041,地理學系,學士班(日間),10,6,4,13,6,7,7.42
106,公立,一般大學,0004,國立臺灣師範大學,03143042,東亞學系,學士班(日間),11,6,5,15,6,9,12.87
106,公立,一般大學,0004,國立臺灣師範大學,05111056,生命科學系,學士班(日間),7,4,3,5,4,1,4.88
106,公立,一般大學,0004,國立臺灣師範大學,05411062,數學系,學士班(日間),5,4,1,11,9,2,4.16
106,公立,一般大學,0004,國立臺灣師範大學,10141074,運動競技學系,學士班(日間),1,0,1,5,3,2,2.14
106,公立,一般大學,0004,國立臺灣師範大學,01141015,體育學系,博士班,2,1,1,0,0,0,1.72
106,公立,一般大學,0004,國立臺灣師範大學,02131023,美術學系,博士班,2,1,1,0,0,0,1.69
106,公立,一般大學,0004,國立臺灣師範大學,05311059,化學系,學士班(日間),11,9,2,10,6,4,6.38
106,公立,一般大學,0004,國立臺灣師範大學,05321060,地球科學系,學士班(日間),2,1,1,11,6,5,8.67
106,公立,一般大學,0004,國立臺灣師範大學,05331061,物理學系,學士班(日間),3,3,0,8,6,2,4.03
106,公立,一般大學,0004,國立臺灣師範大學,07141063,電機工程學系,學士班(日間),7,4,3,4,4,0,5.61
106,公立,一般大學,0004,國立臺灣師範大學,07141065,資訊工程學系,學士班(日間),2,2,0,5,5,0,3.47
106,公立,一般大學,0004,國立臺灣師範大學,02311033,英語學系,博士班,0,0,0,1,0,1,2.27
106,公立,一般大學,0004,國立臺灣師範大學,03121039,政治學研究所,博士班,1,0,1,0,0,0,5.26
106,公立,一般大學,0004,國立臺灣師範大學,03222049,圖書資訊學研究所,博士班,0,0,0,1,1,0,8.33
106,公立,一般大學,0004,國立臺灣師範大學,01114019,教育政策與行政研究所,碩士班(日間),0,0,0,1,0,1,2.17
106,公立,一般大學,0004,國立臺灣師範大學,01131009,社會教育學系,碩士班(日間),0,0,0,1,1,0,1.37
106,公立,一般大學,0004,國立臺灣師範大學,02131023,美術學系,碩士班(日間),3,0,3,1,1,0,3.23
106,公立,一般大學,0004,國立臺灣師範大學,02191026,藝術史研究所,碩士班(日間),0,0,0,2,1,1,4.35
106,公立,一般大學,0004,國立臺灣師範大學,02221035,歷史學系,碩士班(日間),2,1,1,5,4,1,8.05
106,公立,一般大學,0004,國立臺灣師範大學,02311033,英語學系,碩士班(日間),2,1,1,0,0,0,1.52
106,公立,一般大學,0004,國立臺灣師範大學,02313005,華語文教學系,碩士班(日間),8,1,7,2,0,2,5.49
106,公立,一般大學,0004,國立臺灣師範大學,02321028,臺灣語文學系,碩士班(日間),0,0,0,1,0,1,2.56
106,公立,一般大學,0004,國立臺灣師範大學,02313005,華語文教學系,博士班,1,0,1,0,0,0,2.94
106,公立,一般大學,0004,國立臺灣師範大學,02322029,國文學系,博士班,1,1,0,0,0,0,1.35
106,公立,一般大學,0004,國立臺灣師範大學,05411062,數學系,博士班,0,0,0,1,0,1,4.35
106,公立,一般大學,0004,國立臺灣師範大學,10152077,運動休閒與餐旅管理研究所,博士班,2,2,0,0,0,0,8.70
106,公立,一般大學,0004,國立臺灣師範大學,01111001,教育學系,碩士班(日間),3,0,3,3,1,2,8.22
106,公立,一般大學,0004,國立臺灣師範大學,01113018,特殊教育學系,碩士班(日間),0,0,0,4,0,4,6.35
106,公立,一般大學,0004,國立臺灣師範大學,01115002,課程與教學研究所,碩士班(日間),2,0,2,1,0,1,5.66
106,公立,一般大學,0004,國立臺灣師範大學,01141007,人類發展與家庭學系,碩士班(日間),3,0,3,2,0,2,4.59
106,公立,一般大學,0004,國立臺灣師範大學,01141013,環境教育研究所,碩士班(日間),2,1,1,1,0,1,5.17
106,公立,一般大學,0004,國立臺灣師範大學,01141015,體育學系,碩士班(日間),2,2,0,2,1,1,2.74
106,公立,一般大學,0004,國立臺灣師範大學,01199022,科技應用與人力資源發展學系,碩士班(日間),0,0,0,1,1,0,1.27
106,公立,一般大學,0004,國立臺灣師範大學,02122037,設計學系,碩士班(日間),3,1,2,3,2,1,6.59
106,公立,一般大學,0004,國立臺灣師範大學,02151025,民族音樂研究所,碩士班(日間),1,1,0,0,0,0,1.72
106,公立,一般大學,0004,國立臺灣師範大學,02152027,表演藝術研究所,碩士班(日間),1,0,1,1,1,0,2.53
106,公立,一般大學,0004,國立臺灣師範大學,02221036,臺灣史研究所,碩士班(日間),1,0,1,0,0,0,2.13
106,公立,一般大學,0004,國立臺灣師範大學,02312034,翻譯研究所,碩士班(日間),2,1,1,3,0,3,7.14
106,公立,一般大學,0004,國立臺灣師範大學,02322029,國文學系,碩士班(日間),0,0,0,2,1,1,1.79
106,公立,一般大學,0004,國立臺灣師範大學,03121039,政治學研究所,碩士班(日間),1,0,1,0,0,0,11.11
106,公立,一般大學,0004,國立臺灣師範大學,03131003,教育心理與輔導學系,碩士班(日間),4,1,3,1,1,0,4.13
106,公立,一般大學,0004,國立臺灣師範大學,03142041,地理學系,碩士班(日間),0,0,0,1,1,0,1.85
106,公立,一般大學,0004,國立臺灣師範大學,03199070,復健諮商研究所,碩士班(日間),1,1,0,0,0,0,3.85
106,公立,一般大學,0004,國立臺灣師範大學,05111056,生命科學系,碩士班(日間),0,0,0,2,0,2,2.00
106,公立,一般大學,0004,國立臺灣師範大學,05411062,數學系,碩士班(日間),2,0,2,0,0,0,2.90
106,公立,一般大學,0004,國立臺灣師範大學,10152077,運動休閒與餐旅管理研究所,碩士班(日間),1,0,1,3,1,2,4.21
106,公立,一般大學,0004,國立臺灣師範大學,03143042,東亞學系,碩士班(日間),2,0,2,2,1,1,5.97
106,公立,一般大學,0004,國立臺灣師範大學,03211048,大眾傳播研究所,碩士班(日間),2,0,2,1,0,1,3.30
106,公立,一般大學,0004,國立臺灣師範大學,03222049,圖書資訊學研究所,碩士班(日間),0,0,0,2,1,1,3.85
106,公立,一般大學,0004,國立臺灣師範大學,04131047,全球經營與策略研究所,碩士班(日間),2,2,0,1,0,1,5.88
106,公立,一般大學,0004,國立臺灣師範大學,04131052,管理研究所,碩士班(日間),0,0,0,2,1,1,3.23
106,公立,一般大學,0004,國立臺灣師範大學,04199054,國際人力資源發展研究所,碩士班(日間),1,0,1,0,0,0,1.54
106,公立,一般大學,0004,國立臺灣師範大學,05331061,物理學系,碩士班(日間),1,1,0,0,0,0,1.39
106,公立,一般大學,0004,國立臺灣師範大學,09231071,社會工作學研究所,碩士班(日間),0,0,0,1,1,0,1.43
106,公立,一般大學,0004,國立臺灣師範大學,10141074,運動競技學系,碩士班(日間),0,0,0,2,2,0,2.90
106,公立,一般大學,0004,國立臺灣師範大學,01111001,教育學系,學士班(日間),15,2,13,5,0,5,7.63
106,公立,一般大學,0004,國立臺灣師範大學,01113018,特殊教育學系,學士班(日間),6,0,6,9,0,9,7.98
