學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別(日間),國家(地區)別(108.12新增),國家(地區)區域別(108.12新增),畢業境外生總人數小計,畢業境外生總人數男,畢業境外生總人數女,畢業外國學生小計,畢業外國學生男,畢業外國學生女,畢業僑生小計,畢業僑生男,畢業僑生女,畢業港澳生小計,畢業港澳生男,畢業港澳生女,畢業大陸地區來臺學位生小計,畢業大陸地區來臺學位生男,畢業大陸地區來臺學位生女
111,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),奧地利共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),委內瑞拉共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,碩士班(日間),大陸地區,大陸地區,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
111,公立,技專校院,0053,國立高雄科技大學,博士班,印度,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,博士班,印度尼西亞共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,博士班,馬來西亞,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,博士班,越南社會主義共和國,東協,25,15,10,25,15,10,0,0,0,0,0,0,0,0,0
111,公立,技專校院,0053,國立高雄科技大學,博士班,大陸地區,大陸地區,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
111,公立,技專校院,0144,國立臺灣戲曲學院,學士班(日間),大陸地區,大陸地區,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4
111,私立,一般大學,1001,東海大學,學士班(日間),印度尼西亞共和國,東協,41,18,23,40,18,22,1,0,1,0,0,0,0,0,0
111,私立,一般大學,1001,東海大學,學士班(日間),日本,其他亞洲地區,11,4,7,11,4,7,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1001,東海大學,學士班(日間),馬來西亞,東協,22,9,13,14,6,8,8,3,5,0,0,0,0,0,0
111,私立,一般大學,1001,東海大學,學士班(日間),菲律賓共和國,東協,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1001,東海大學,學士班(日間),越南社會主義共和國,東協,5,2,3,5,2,3,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1001,東海大學,學士班(日間),香港,港澳,23,12,11,0,0,0,0,0,0,23,12,11,0,0,0
111,私立,一般大學,1001,東海大學,學士班(日間),澳門,港澳,9,5,4,0,0,0,0,0,0,9,5,4,0,0,0
111,私立,一般大學,1001,東海大學,學士班(日間),蒙古國,其他亞洲地區,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1001,東海大學,學士班(日間),吉爾吉斯,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1001,東海大學,學士班(日間),英國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1001,東海大學,學士班(日間),薩爾瓦多,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1001,東海大學,學士班(日間),聖克里斯多福及尼維斯,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1001,東海大學,學士班(日間),大陸地區,大陸地區,41,16,25,0,0,0,0,0,0,0,0,0,41,16,25
111,私立,一般大學,1001,東海大學,碩士班(日間),印度,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1001,東海大學,碩士班(日間),印度尼西亞共和國,東協,20,13,7,20,13,7,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1001,東海大學,碩士班(日間),馬來西亞,東協,7,4,3,6,3,3,1,1,0,0,0,0,0,0,0
111,私立,一般大學,1001,東海大學,碩士班(日間),泰國,東協,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1001,東海大學,碩士班(日間),越南社會主義共和國,東協,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1001,東海大學,碩士班(日間),香港,港澳,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0
111,私立,一般大學,1001,東海大學,碩士班(日間),吉爾吉斯,其他亞洲地區,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1001,東海大學,碩士班(日間),南非共和國,非洲,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1001,東海大學,碩士班(日間),義大利共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1001,東海大學,碩士班(日間),尼加拉瓜,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1001,東海大學,碩士班(日間),美國,北美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1001,東海大學,碩士班(日間),委內瑞拉共和國,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
111,私立,一般大學,1001,東海大學,碩士班(日間),大陸地區,大陸地區,17,12,5,0,0,0,0,0,0,0,0,0,17,12,5
111,私立,一般大學,1001,東海大學,博士班,印度,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1001,東海大學,博士班,印度尼西亞共和國,東協,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1001,東海大學,博士班,越南社會主義共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1001,東海大學,博士班,大陸地區,大陸地區,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3
111,私立,一般大學,1002,輔仁大學,學士班(日間),印度尼西亞共和國,東協,6,1,5,6,1,5,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1002,輔仁大學,學士班(日間),日本,其他亞洲地區,7,0,7,7,0,7,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1002,輔仁大學,學士班(日間),大韓民國(南韓),其他亞洲地區,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1002,輔仁大學,學士班(日間),馬來西亞,東協,23,7,16,8,2,6,15,5,10,0,0,0,0,0,0
111,私立,一般大學,1002,輔仁大學,學士班(日間),新加坡共和國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,私立,一般大學,1002,輔仁大學,學士班(日間),泰國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1002,輔仁大學,學士班(日間),越南社會主義共和國,東協,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1002,輔仁大學,學士班(日間),香港,港澳,16,9,7,0,0,0,0,0,0,16,9,7,0,0,0
111,私立,一般大學,1002,輔仁大學,學士班(日間),澳門,港澳,24,14,10,0,0,0,0,0,0,24,14,10,0,0,0
111,私立,一般大學,1002,輔仁大學,學士班(日間),蒙古國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1002,輔仁大學,學士班(日間),史瓦帝尼王國,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1002,輔仁大學,學士班(日間),義大利共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1002,輔仁大學,學士班(日間),加拿大,北美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
111,私立,一般大學,1002,輔仁大學,學士班(日間),美國,北美洲,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0
111,私立,一般大學,1002,輔仁大學,學士班(日間),巴西聯邦共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1002,輔仁大學,學士班(日間),大陸地區,大陸地區,35,11,24,0,0,0,0,0,0,0,0,0,35,11,24
111,私立,一般大學,1002,輔仁大學,碩士班(日間),印度,南亞,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1002,輔仁大學,碩士班(日間),印度尼西亞共和國,東協,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1002,輔仁大學,碩士班(日間),日本,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1002,輔仁大學,碩士班(日間),大韓民國(南韓),其他亞洲地區,3,2,1,2,1,1,1,1,0,0,0,0,0,0,0
111,私立,一般大學,1002,輔仁大學,碩士班(日間),馬來西亞,東協,6,3,3,3,1,2,3,2,1,0,0,0,0,0,0
111,私立,一般大學,1002,輔仁大學,碩士班(日間),泰國,東協,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1002,輔仁大學,碩士班(日間),越南社會主義共和國,東協,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1002,輔仁大學,碩士班(日間),香港,港澳,17,6,11,0,0,0,0,0,0,17,6,11,0,0,0
111,私立,一般大學,1002,輔仁大學,碩士班(日間),澳門,港澳,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0
111,私立,一般大學,1002,輔仁大學,碩士班(日間),澳大利亞,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1002,輔仁大學,碩士班(日間),法國,歐洲,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1002,輔仁大學,碩士班(日間),西班牙王國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1002,輔仁大學,碩士班(日間),加拿大,北美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
111,私立,一般大學,1002,輔仁大學,碩士班(日間),大陸地區,大陸地區,53,22,31,0,0,0,0,0,0,0,0,0,53,22,31
111,私立,一般大學,1002,輔仁大學,博士班,菲律賓共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1002,輔仁大學,博士班,大陸地區,大陸地區,8,4,4,0,0,0,0,0,0,0,0,0,8,4,4
111,私立,一般大學,1003,東吳大學,學士班(日間),印度尼西亞共和國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,私立,一般大學,1003,東吳大學,學士班(日間),日本,其他亞洲地區,8,3,5,8,3,5,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1003,東吳大學,學士班(日間),大韓民國(南韓),其他亞洲地區,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1003,東吳大學,學士班(日間),馬來西亞,東協,22,7,15,6,2,4,16,5,11,0,0,0,0,0,0
111,私立,一般大學,1003,東吳大學,學士班(日間),新加坡共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1003,東吳大學,學士班(日間),香港,港澳,16,12,4,0,0,0,0,0,0,16,12,4,0,0,0
111,私立,一般大學,1003,東吳大學,學士班(日間),澳門,港澳,17,5,12,0,0,0,0,0,0,17,5,12,0,0,0
111,私立,一般大學,1003,東吳大學,學士班(日間),澳大利亞,其他亞洲地區,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
111,私立,一般大學,1003,東吳大學,學士班(日間),大陸地區,大陸地區,19,8,11,0,0,0,0,0,0,0,0,0,19,8,11
111,私立,一般大學,1003,東吳大學,碩士班(日間),日本,其他亞洲地區,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1003,東吳大學,碩士班(日間),馬來西亞,東協,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0
111,私立,一般大學,1003,東吳大學,碩士班(日間),香港,港澳,7,4,3,0,0,0,0,0,0,7,4,3,0,0,0
111,私立,一般大學,1003,東吳大學,碩士班(日間),澳門,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
111,私立,一般大學,1003,東吳大學,碩士班(日間),大陸地區,大陸地區,12,6,6,0,0,0,0,0,0,0,0,0,12,6,6
111,私立,一般大學,1003,東吳大學,博士班,日本,其他亞洲地區,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1003,東吳大學,博士班,大陸地區,大陸地區,5,3,2,0,0,0,0,0,0,0,0,0,5,3,2
111,私立,一般大學,1004,中原大學,學士班(日間),印度尼西亞共和國,東協,30,12,18,16,7,9,14,5,9,0,0,0,0,0,0
111,私立,一般大學,1004,中原大學,學士班(日間),日本,其他亞洲地區,9,2,7,9,2,7,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1004,中原大學,學士班(日間),大韓民國(南韓),其他亞洲地區,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1004,中原大學,學士班(日間),馬來西亞,東協,27,13,14,10,6,4,17,7,10,0,0,0,0,0,0
111,私立,一般大學,1004,中原大學,學士班(日間),菲律賓共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1004,中原大學,學士班(日間),越南社會主義共和國,東協,9,3,6,8,2,6,1,1,0,0,0,0,0,0,0
111,私立,一般大學,1004,中原大學,學士班(日間),香港,港澳,33,16,17,0,0,0,0,0,0,33,16,17,0,0,0
111,私立,一般大學,1004,中原大學,學士班(日間),澳門,港澳,13,7,6,0,0,0,0,0,0,13,7,6,0,0,0
111,私立,一般大學,1004,中原大學,學士班(日間),聖克里斯多福及尼維斯,中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1004,中原大學,學士班(日間),大陸地區,大陸地區,36,21,15,0,0,0,0,0,0,0,0,0,36,21,15
111,私立,一般大學,1004,中原大學,碩士班(日間),印度,南亞,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1004,中原大學,碩士班(日間),印度尼西亞共和國,東協,12,3,9,12,3,9,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1004,中原大學,碩士班(日間),馬來西亞,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1004,中原大學,碩士班(日間),巴基斯坦,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1004,中原大學,碩士班(日間),菲律賓共和國,東協,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1004,中原大學,碩士班(日間),泰國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1004,中原大學,碩士班(日間),越南社會主義共和國,東協,9,5,4,6,3,3,3,2,1,0,0,0,0,0,0
111,私立,一般大學,1004,中原大學,碩士班(日間),香港,港澳,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0
111,私立,一般大學,1004,中原大學,碩士班(日間),澳門,港澳,4,2,2,0,0,0,0,0,0,4,2,2,0,0,0
111,私立,一般大學,1004,中原大學,碩士班(日間),蒙古國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1004,中原大學,碩士班(日間),法國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1004,中原大學,碩士班(日間),美國,北美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1004,中原大學,碩士班(日間),大陸地區,大陸地區,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0
111,私立,一般大學,1004,中原大學,博士班,印度,南亞,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1004,中原大學,博士班,印度尼西亞共和國,東協,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1004,中原大學,博士班,巴基斯坦,南亞,5,4,1,5,4,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1004,中原大學,博士班,菲律賓共和國,東協,4,3,1,4,3,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1004,中原大學,博士班,泰國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1004,中原大學,博士班,越南社會主義共和國,東協,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1004,中原大學,博士班,海地共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1004,中原大學,博士班,美國,北美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1004,中原大學,博士班,大陸地區,大陸地區,6,3,3,0,0,0,0,0,0,0,0,0,6,3,3
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),緬甸,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),印度,南亞,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),印度尼西亞共和國,東協,80,28,52,59,21,38,21,7,14,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),日本,其他亞洲地區,21,9,12,18,9,9,3,0,3,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),大韓民國(南韓),其他亞洲地區,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),馬來西亞,東協,19,11,8,0,0,0,19,11,8,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),泰國,東協,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),土耳其共和國,其他亞洲地區,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),越南社會主義共和國,東協,12,4,8,12,4,8,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),香港,港澳,51,22,29,0,0,0,0,0,0,51,22,29,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),澳門,港澳,17,9,8,0,0,0,0,0,0,17,9,8,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),蒙古國,其他亞洲地區,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),帛琉共和國,其他亞洲地區,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),馬紹爾群島共和國,其他亞洲地區,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),吐瓦魯,其他亞洲地區,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),布吉納法索,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),史瓦帝尼王國,非洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),烏克蘭,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),加拿大,北美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),哥斯大黎加共和國,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),瓜地馬拉共和國,中南美洲,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),海地共和國,中南美洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),宏都拉斯共和國,中南美洲,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),墨西哥合眾國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),尼加拉瓜,中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),貝里斯,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),聖文森(及格瑞那丁),中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),美國,北美洲,4,3,1,4,3,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),聖露西亞,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),巴西聯邦共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),巴拉圭,中南美洲,11,7,4,11,7,4,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),秘魯共和國,中南美洲,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),大陸地區,大陸地區,58,27,31,0,0,0,0,0,0,0,0,0,58,27,31
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),印度尼西亞共和國,東協,3,2,1,2,2,0,1,0,1,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),伊拉克共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),日本,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),大韓民國(南韓),其他亞洲地區,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),馬來西亞,東協,5,1,4,2,0,2,3,1,2,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),泰國,東協,10,4,6,10,4,6,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),越南社會主義共和國,東協,6,1,5,6,1,5,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),香港,港澳,12,8,4,0,0,0,0,0,0,12,8,4,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),澳門,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),俄羅斯聯邦,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),布吉納法索,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),法國,歐洲,5,2,3,5,2,3,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),瑞典王國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),英國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),聖文森(及格瑞那丁),中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),美國,北美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),巴西聯邦共和國,中南美洲,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),大陸地區,大陸地區,22,16,6,0,0,0,0,0,0,0,0,0,22,16,6
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,博士班,印度,南亞,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,博士班,馬來西亞,東協,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,博士班,布吉納法索,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,博士班,瓜地馬拉共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,博士班,美國,北美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1005,淡江大學學校財團法人淡江大學,博士班,大陸地區,大陸地區,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1
111,私立,一般大學,1006,中國文化大學,學士班(日間),印度,南亞,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1006,中國文化大學,學士班(日間),印度尼西亞共和國,東協,13,2,11,10,2,8,3,0,3,0,0,0,0,0,0
111,私立,一般大學,1006,中國文化大學,學士班(日間),日本,其他亞洲地區,15,7,8,14,6,8,1,1,0,0,0,0,0,0,0
111,私立,一般大學,1006,中國文化大學,學士班(日間),大韓民國(南韓),其他亞洲地區,7,3,4,7,3,4,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1006,中國文化大學,學士班(日間),馬來西亞,東協,41,19,22,23,10,13,18,9,9,0,0,0,0,0,0
111,私立,一般大學,1006,中國文化大學,學士班(日間),菲律賓共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1006,中國文化大學,學士班(日間),越南社會主義共和國,東協,7,1,6,6,1,5,1,0,1,0,0,0,0,0,0
111,私立,一般大學,1006,中國文化大學,學士班(日間),香港,港澳,31,17,14,0,0,0,0,0,0,31,17,14,0,0,0
111,私立,一般大學,1006,中國文化大學,學士班(日間),澳門,港澳,8,3,5,0,0,0,0,0,0,8,3,5,0,0,0
111,私立,一般大學,1006,中國文化大學,學士班(日間),蒙古國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1006,中國文化大學,學士班(日間),查德共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1006,中國文化大學,學士班(日間),剛果共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1006,中國文化大學,學士班(日間),義大利共和國,歐洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,私立,一般大學,1006,中國文化大學,學士班(日間),美國,北美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
111,私立,一般大學,1006,中國文化大學,學士班(日間),巴西聯邦共和國,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,私立,一般大學,1006,中國文化大學,學士班(日間),秘魯共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1006,中國文化大學,學士班(日間),委內瑞拉共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
