學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,日間/進修,學制班別,當學年度總量內核定新生招生名額(A),當學年度新生保留入學資格人數(B),當學年度總量內新生招生核定名額之實際註冊人數(C),當學年度各學系境外(新生)學生實際註冊人數 (E),當學年度新生註冊率(%)D=〔(C+E)/(A-B+E)〕＊100％,當學年度系所招生特色說明,當學年度招生特色說明資訊網
114,公立,一般大學,0030,國立臺東大學,10141047,競技與運動科學學系,日間,學士班(含四技),33,0,33,0,100.00,"本系以發展最佳化的運動競技表現為主要目標,招收棒球、柔道、體操、桌球、網球、射擊、現代五項、女足、舉重、田徑、拳擊、射箭等項目運動選手。【不只是運動員】為本系特色,除了協助選手贏得最好的運動成績以外,更結合跨領域的學習,培養選手考取師培學程、通過全國各大學碩士班入學考試、通過大專生國科會計畫。更搭配日文、英文的學習,讓選手攻讀日本仙台大學、成蹊運動大學的雙聯學位,成為韓國、美國多所學校的交換學生,帶領選手至紐西蘭探索遊學,拓展國際視野和移動能力。  本系課程囊括運動競技、山海運動、運動傷害防護、原民智慧等領域,畢業前有機會進入職棒球團或相關產業進行職涯體驗。畢業後除了於各級學校擔任專項運動教練之外,畢業校友有多人成為學校老師、戶外運動領導員、健身運動教練和主管,或攻讀碩博士、職棒球員、國家運動代表隊員、中華職棒球團日文翻譯或情蒐人員、軍警消公職人員、運動按摩師、經營體適能個人工作室。",https://bpap.nttu.edu.tw/
114,公立,一般大學,0030,國立臺東大學,10142035,身心整合與運動休閒產業學系,日間,學士班(含四技),32,0,32,1,100.00,"二十一世紀全球產業瘋什麼呢?答案就是「運動產業」。舉凡世界各國包含美國、歐洲、中國、日本、韓國、紐澳乃至於臺灣,皆透過【運動】和【健康】雙主軸因素驅動之下,一方面建構優質運動休閒環境,二方面提高全民健康意識,不但能追求優良生活品質,並且提升國家競爭力,最終達成「幸福經濟」之目標。本系在順應全球產業趨勢下,以及面對高科技、高齡化、高壓力生活型態的問題下,是全國唯一整合擁有身心學(Somatics)和運動休閒管理學(Sport Leisure Management)專業師資,並且畢業後授予「管理學學士」學位,培養理論與實務兼備的全方位身心健康與運動休閒管理人才的大學系所。",https://dss.nttu.edu.tw/
114,公立,一般大學,0030,國立臺東大學,10151031,文化資源與休閒產業學系,日間,學士班(含四技),45,0,39,0,86.67,"本系是國內第一個以「文化資源與休閒產業」為名之學系,重視地方產業議題,培養學生「具文化底蘊且休閒管理知識為用」的觀光休閒管理專業,課程強調學用合一,可選修業界實務實習,強化畢業就業競爭力,可爭取國內外交換生機會,提昇學生國際視野,並有機會修讀國民小學師資培育課程,就業途徑多元且寬廣。主要相關特色如下：  1.教學著重獨立思考與問題解決能力的養成,進而連結實務需求論述相關學理。  2.學生來自全國各地背景多元,成就跨域合作的機會。  3.深耕地方產業特色資源,實踐認真休閒與深度旅遊。  本學士班就業路徑多元且寬廣,包括：  1.觀光旅遊事業。  2.休閒教育工作。  3.文化服務。  4.休閒領域管理職。  5.相關公職領域。",https://soc.nttu.edu.tw/
114,公立,一般大學,0030,國立臺東大學,10151031,文化資源與休閒產業學系,日間,碩士班,10,1,9,0,100.00,"本系是國內第一個以「文化資源與休閒產業」為名之學系,重視地方產業議題,培養學生「具文化底蘊且休閒管理知識為用」的觀光休閒管理專業,課程強調學用合一,提昇畢業就業競爭力,並有機會修讀國民小學師資培育課程,就業途徑多元且寬廣。主要相關特色如下：  1.教學著重獨立思考與問題解決能力的養成,進而連結實務需求論述相關學理。  2.學生來自全國各地背景多元,成就跨域合作的機會。  3.深耕地方產業特色資源,實踐認真休閒與深度旅遊。  本碩士班就業路徑多元且寬廣,包括：  1.觀光旅遊事業。  2.休閒教育工作。  3.文化服務。  4.休閒領域管理職。  5.相關公職領域。",https://soc.nttu.edu.tw/
114,公立,一般大學,0030,國立臺東大學,10151031,文化資源與休閒產業學系,在職,碩士班,21,0,20,0,95.24,"本系是國內第一個以「文化資源與休閒產業」為名之學系,重視地方產業議題,培養學生「具文化底蘊且休閒管理知識為用」的觀光休閒管理專業,課程強調學用合一,並有機會修讀國民小學師資培育課程,就業途徑多元且寬廣。主要相關特色如下：  1.教學著重獨立思考與問題解決能力的養成,進而連結實務需求論述相關學理。  2.學生來自全國各地背景多元,成就跨域合作的機會。  3.開設寒假海外研習課程,提昇學生國際視野。  4.深耕地方產業特色資源,實踐認真休閒與深度旅遊。  本碩專班就業路徑多元且寬廣,包括：  1.觀光旅遊事業。  2.休閒教育工作。  3.文化服務。  4.休閒領域管理職。  5.相關公職領域。",https://soc.nttu.edu.tw/
114,公立,一般大學,0030,國立臺東大學,10151031,文化資源與休閒產業學系產業經營進修學士班,進修,學士班(含四技),30,0,15,0,50.00,"本系是國內第一個以「文化資源與休閒產業」為名之學系,重視地方產業議題,培養學生「具文化底蘊且休閒管理知識為用」的觀光休閒管理專業,課程強調學用合一,提昇畢業就業競爭力,並有機會修讀國民小學師資培育課程,就業途徑多元且寬廣。主要相關特色如下：  1.教學著重獨立思考與問題解決能力的養成,進而連結實務需求論述相關學理。  2.學生來自全國各地背景多元,成就跨域合作的機會。  3.深耕地方產業特色資源,實踐認真休閒與深度旅遊。  本進修學士班就業路徑多元且寬廣,包括：  1.觀光旅遊事業。  2.休閒教育工作。  3.文化服務。  4.休閒領域管理職。  5.相關公職領域。",https://soc.nttu.edu.tw/
114,公立,一般大學,0030,國立臺東大學,10151032,師範學院休閒事業管理碩士在職專班,在職,碩士班,30,1,29,0,100.00,"臺東地區擁有豐富自然與人文資源,是休閒研究與教育的絕佳場域,多元的師資與課程則成為休閒研究的最強後盾。為建立完整的休閒觀光與管理的學術環境,課程規劃與設計具有下列特色：1.實務取向：透過各種理論評析與論文寫作,增強休閒管理專業素養。2.在地連結：臺東擁有豐富的天然觀光資源與多元文化,是各式休閒旅遊發展議題絕佳的研究場域。3.跨域生源：學生專業背景多元,除有休閒業者外,亦招收公部門的行政人員及中小學教師報考就讀。多元學生背景的組成,豐富了師生間互動的有趣觀點,激發更具創意的休閒思考。本班學生多為現職工作者,畢業後除於原職場發揮所長外,亦可擔任休閒、旅遊產業中高階專業經理人。",https://soc.nttu.edu.tw/bin/home.php
114,公立,一般大學,0030,國立臺東大學,99999044,全校不分系學士學位學程,日間,學士班(含四技),20,0,19,0,95.00,"以本校「綠色國際大學」為基礎,融入人文社會素養,以及科學應用之永續發展與綠色生產兩大知識領域為主要發展目標,盼能透過多元化學習,培養跨領域人才,強化學子適才適性發展。  本學程學生可依個人興趣修讀人文、師範與理工三個學院之任一學系主修或學程專長課程,畢業證書上將註記主修專長。  在學程導師與專業導師的輔導下,協助學子進入大學後即開始規劃未來,選讀校內如師培學程、各系專業課程模組、微學程；在課程上,學生擁有更自主的空間,在未來生涯上,有更多元的學習和發展機會；更可在大四下學期選擇全學期實習讓理論與實務經驗並重,培養未來職涯發展所需知識與技能。  本學程亮點：  一、不分系適性學習,更能探索自我的未來方向和專長  二、不受校內科系選課制度綁縛,可獲得跨領域之多元學習  三、提供全學期實習的選擇,有畢業即就業之優勢  四、雙導師制與教師諮詢團隊,輔導發展個人特質的學習目標",https://ipbd.nttu.edu.tw/app/index.php
114,公立,一般大學,0031,國立宜蘭大學,02311001,外國語文學系,日間,學士班(含四技),42,0,38,0,90.48,"本系以英語為主,第二外語為輔,鼓勵學生修讀跨系學程,注重學生就業競爭力與培養處理問題之能力,是培育因應未來時勢變化的外語人才之搖籃。  本系課程涵蓋三大重點：  一、基礎英語與進階語言訓練：強化學生聽、說、讀、寫、翻譯等基本和進階語言技能,奠定學生的基礎專業知識,增進未來從事外文相關領域工作能力。  二、文學：由對西洋文學作品之研讀與探討,培養學生理解、欣賞與解析文學作品與學術研究能力。  三、語言學與英語教學：建立學生對語言學的知識,瞭解語言學在其他領域的運用並具備以科學方法分析語言現象之能力。英語教學培育學生在教學方面的專業知識與教學技巧,為未來從事英語教學相關工作鋪路。  為拓展學生之國際觀及提升學生畢業之競爭力,本系極為重視第二外語（日語、法語）能力之養成,並鼓勵學生報考第二外語檢定。本系亦開設實習課程讓學生能夠提早和產業接軌。",http://dfll.niu.edu.tw/
114,公立,一般大學,0031,國立宜蘭大學,02311001,外國語文學系國際商務溝通碩士班,日間,碩士班,7,0,6,0,85.71,"本系碩士班自108學年度起修改課程方向為國際商務溝通領域。本系碩士班之教育目標為「培養學生具備在國際企業工作的知識與技能,尤其能以英語進行商務與跨文化溝通能力,為企業進行相關規劃、執行以及評估業務」。碩士班授課著重國際溝通及國際經營管理,期盼培育具有流利英文能力、國際視野及精通商業企管行銷之專才。碩士班之課程在於培養學生具備四大核心能力：國際商務溝通能力、經營管理專業知能、解決問題與決策能力、國際視野與國際移動力,進而培育出優質的國際商務溝通人才。",http://dfll.niu.edu.tw/
114,公立,一般大學,0031,國立宜蘭大學,03111007,應用經濟與管理學系,日間,學士班(含四技),86,1,84,1,98.84,"本系為國內少數整合經濟與管理兩大領域於一系之教學單位,經濟學的特色在於邏輯嚴謹、訓練紮實,是企業管理領域的重要基礎；管理則涵蓋廣泛,強調靈活運用,解決實務問題。本系比一般企管系提供更深入的經濟邏輯訓練,同時也較一般經濟系提供更多以實務問題解決為導向的企管思維訓練。      本系具有「多元選擇、延後分流」的特色。經濟領域及企管領域各自均有極為廣泛的細分類（如經濟領域包括個經、總經、產經、勞動經濟、國際經濟等,企管領域包括生產作業、人力資源、財務、行銷、策略等）,本系將兩大學術域的課程分為四群：國際經貿、經營管理、財務金融及休閒產業,學生可以依其在大一大二的學習經驗,在對各領域有更深入的認識後,再選擇真正符合自己需求的專業領域,擇一主修一副修,作為未來發展的方向。",http://aem.niu.edu.tw/
114,公立,一般大學,0031,國立宜蘭大學,03111007,應用經濟與管理學系經營管理碩士班,日間,碩士班,13,1,7,0,58.33,"本系碩士班以理論及實務應用並重為研究導向,強化經濟基礎概念及數據分析的實務應用；另課程規劃提供了宏觀視野MBA訓練,除了企管基本概念外,重視以個案教學培養同學企業實務問題解決能力。以企業、產業經營與分析為中心,往總體層次延伸至國際經貿與經營,往個體層次則延伸至市場與企業,向外延伸至市場環境分析,更可擴至跨國企業經營。",http://aem.niu.edu.tw/
114,公立,一般大學,0031,國立宜蘭大學,03111007,應用經濟與管理學系應用經濟學碩士班,日間,碩士班,11,0,5,0,45.45,"本系碩士班以理論及實務應用並重為研究導向,強化經濟基礎概念及數據分析的實務應用；另課程規劃提供了宏觀視野MBA訓練,除了企管基本概念外,重視以個案教學培養同學企業實務問題解決能力。以企業、產業經營與分析為中心,往總體層次延伸至國際經貿與經營,往個體層次則延伸至市場與企業,向外延伸至市場環境分析,更可擴至跨國企業經營。",http://aem.niu.edu.tw/
114,公立,一般大學,0031,國立宜蘭大學,04199006,人文及管理學院高階經營管理碩士在職專班,在職,碩士班,22,0,22,0,100.00,"一、遴聘校內外實務經驗豐富之管理界名師,並邀請數十位知名企業家與文化界大師擔任單元講座教授,學生除擁有系統性管理思維外,更能精進實務專業與文化涵養。  二、管理全課程採哈佛式個案教學,讓您學更多、更實務,以互動式個案教學使同學就管理議題之辨識、分析、推理、決策進行更深入的啟發、思辨與討論,並運用到實際工作領域中。  三、國際市場研習專題課程,擴大您的國際視野,課程中規劃海外市場研習專題,藉由與海外企業與高校間的互動與合作,增進學生國際視野與人脈,讓學生更具國際觀與競爭力。  四、優質的環境,超值的享受,以宜蘭人古意、質樸性格的規劃理念,讓學生在最超值的經濟負擔,享有國立大學高品質的師資與教學環境。假日輕鬆讀,交通問題免煩惱,上課時間採取週五晚上(本班可協助外縣市同學週五晚上住宿問題)、週六白天之授課時段,讓同學在平常日可以全心工作,更能於週日享受家庭生活。",https://emba.niu.edu.tw/
114,公立,一般大學,0031,國立宜蘭大學,06131013,資訊工程學系,日間,學士班(含四技),42,0,42,0,100.00,"本系教學與研究以智慧多媒體與多媒體網路兩大重點方向邁進。以高科技、無污染的通訊科技與軟體設計產業為主,包括發展多媒體技術與應用、推動AI產業、升級網路通訊等,培育學生具備專業知識、領域整合與團隊合作之能力,培育學生成為具有國際視野、無限創意與科技實務應用能力之資訊科技人才。本系教師全部具有國內外知名大學博士學位,研究專長包含人工智慧、資料科學、智慧感知、大數據分析、普適運算、RFID、雲端技術資訊管理、行動裝置程式設計、平行計算、物聯網、數位學習、物聯網、網際網路與電話系統、無線與行動通訊、電腦視覺與影像處理、認知學習、無線感測網路技術、行動網路、啟發式運算、資訊教育、社會網路分析、學習行為分析、區塊鏈、深度學習、5G、影像處理、無線網路、語音訊號處理、網路安全、量子計算、計算機圖學、虛擬實境、互動3D遊戲開發。",https://csie.niu.edu.tw/
114,公立,一般大學,0031,國立宜蘭大學,06131013,資訊工程學系,日間,碩士班,15,1,19,0,100.00,"碩士班課程規劃以【數位多媒體學群】及【網路通訊學群】為主,本系提供新穎完善的實驗研究軟體與設備,清幽舒適的學習環境,配合專業熱忱的優秀師資,培育學生自發學習、獨立思考與解決問題之能力,培養學生成為具有國際視野、無限創意與科技實務應用能力之高級資訊工程研發人才。本系積極爭取學生國際交流的機會,希望學生在就學期間,可增加國際交流的經驗,因應全球化競爭時代的來臨。",https://csie.niu.edu.tw/
114,公立,一般大學,0031,國立宜蘭大學,06131013,資訊工程學系多媒體網路通訊數位學習碩士在職專班,在職,碩士班,12,0,15,0,100.00,"多媒體網路通訊數位學習碩士在職專班,主要協助資訊科技相關從業人員利用數位學習的平台上進一步發展其專業知能,並提升其多媒體與網路通訊之專業能力,進而提高本班學員工作之效能與品質,以提升我國資訊科技產業人力素質。藉由數位學習的平台,可讓學員兼顧工作發展與專業進修,更可提供學習的機會給偏遠或交通不便的資訊從業人員們,使其能有增強多媒體與網路通訊能力的機會。",https://ncs2.niu.edu.tw/
114,公立,一般大學,0031,國立宜蘭大學,06131042,人工智慧碩士學位學程,日間,碩士班,4,0,6,0,100.00,"本碩士學位學程整合學院內的師資與研發能量,成立目的為培育訓練學生運用AI基礎概念與技術方法來解決問題的能力,強化學生在人工智慧系統開發上的實作技術與基礎研究實力,藉以培育出未來人工智慧領域的專業人才。",https://ai.niu.edu.tw/index.php
114,公立,一般大學,0031,國立宜蘭大學,07111023,化學工程與材料工程學系,日間,學士班(含四技),94,0,93,0,98.94,"於鄰近大台北之蘭陽淨土上,一本培育化學工程與材料工程之工業人才之搖籃學系。除了培養學生接受一般化材之工業製程專業知能訓練外,配合宜蘭地方綠色特色產業需求之本質學能養成,強化學生在高科技材料、環保材料之工業製程與特性分析之能力,結合蘭陽地區之無煙囪綠色科技發展,建立獨特教學特色。同時加強學生工安衛與污染防治及工程倫理觀念之灌輸,以瞭解防止職業災害及環境保護之重要性。本系自雪山隧道開通後,在北北基地緣優勢下逐年躍進以向頂尖之林。更榮獲工程科技教育認證及教育部評鑑通過之肯定。尤其重視大學部學生儀器分析實際親手操作,因此在屢次參加國內外競賽得獎肯定下,本系確已成為東部地區化工與材料開發人才培育之唯一亮點重鎮科系。",http://chem.niu.edu.tw/
114,公立,一般大學,0031,國立宜蘭大學,07111023,化學工程與材料工程學系,日間,碩士班,20,0,25,2,100.00,"以養成具前瞻國際化之化學工程與材料工程高科研人才為宗旨。藉由加強一般化工與材料之高科技工業知能外,研發更走向強化綠色能源及奈米環保科技材料之製程與特性之尖端訓練,結合宜蘭地區之無煙囪綠色能源及生物科技發展,建立區域性之特色研究氛圍。在北北基地緣優勢下逐年更躍進向頂尖之林,於實務研發成果上,更建構出產學聯結合作平台。為落實務實研究之強項,更強調基礎創新研發成果,其中在綠色生質能源、太陽能、奈米材料、機能性金屬材料、無機及高分子醫用材料及薄膜材料開發諸領域,多有豐碩科研人才養成,進入就業職場。在成果上,更多次獲頒全國性專業學門卓越研究成果獎項肯定,科技部更數次獎助學生至歐美國外發表論文,為蘭陽淨土最值得就讀之研究所。",http://chem.niu.edu.tw/
114,公立,一般大學,0031,國立宜蘭大學,07121024,環境工程學系,日間,學士班(含四技),50,0,46,0,92.00,"本系含大學部等現有3個學制皆已通過(IEET)工程科技教育認證。畢業生將於「華盛頓協定」會員享有與當地通過認證單位的畢業生同樣權益,尤指專業證照的考選,可與國際交流接軌。  環境工程專業領域,大致分為水污染防治、空氣污染防制、土壤污染防制、廢棄物處理、環境規劃管理、綠色能源及綠色材料等。  本系大學部課程各專業領域均有完整規劃,同學可評估個人的興趣修習相關選修課程,並籌劃未來之研究方向。  本系除基礎科學及專業課程之教學,並加強實驗課程及專題研究之施教。藉由參與學院、學系及學會的相關活動,如專題演講、工廠參訪、國內外校外實習、國內外論文發表及競賽等,以拓展國際視野,增加國際交流的經驗,藉以齊備終身學習之各項能力,期可培育具宏觀視野之優秀環工人才。",http://ev.niu.edu.tw/
114,公立,一般大學,0031,國立宜蘭大學,07121024,環境工程學系,進修,學士班(含四技),30,0,27,0,90.00,"本系師資優良、設備齊全,理論教學與實務知能並重。畢業生將於「華盛頓協定」會員享有與當地通過認證單位的畢業生同樣權益,尤指專業證照的考選,可與國際交流接軌。環境工程專業領域,大致分為水污染防治、空氣污染防制、土壤污染與地下水整治、廢棄物處理、環境規劃管理、綠色能源及綠色材料等。本系進修學士班課程各專業領域均有完整規劃,同學可評估個人的興趣修習相關選修課程。為達成本系教育目標、落實培養學生之核心能力,及達成進修回流教育之目標,本學制除基礎科學及專業課程之理論教學外,更著重學生實務訓練。例如藉由加強實驗課程及專題研究之施教,相關企業或工廠參訪、國內外校外實習等,俾利學生具備環工各專業領域實務知能,期能於職場驗證所學,或畢業後能達學以致用之目標。",http://ev.niu.edu.tw/
114,公立,一般大學,0031,國立宜蘭大學,07121024,環境工程學系,日間,碩士班,16,0,10,1,64.71,"本系含碩士班等現有3個學制皆已通過(IEET)工程科技教育認證。畢業生將於「華盛頓協定」會員享有與當地通過認證單位的畢業生同樣權益,尤指專業證照的考選,可與國際交流接軌。本系碩士班具有多元性、多面向發展的特性,本系碩士班目前以污染防治技術研發及應用、環境品質管理與監測技術應用提昇、能源與資源再生研究及開發為三個主要研究與發展方向。為達成本系教育目標及落實培養研究生之核心能力,本系碩士班除基礎科學及專業課程之教學,並加強相關實驗課程及專題討論之施教；另藉由參與專題演講、實廠參訪、國內外校外實習、國內外研討會論文發表及競賽等,以拓展國際視野,增加國際交流的經驗,藉以齊備終身學習之各項能力,期可培育具宏觀視野之優秀環工人才。",http://ev.niu.edu.tw/
114,公立,一般大學,0031,國立宜蘭大學,07141011,電機工程學系,日間,學士班(含四技),82,0,83,0,100.00,"課程由基礎之電子學、電路學、電磁學的主架構出發,課程延伸發展至涵蓋電子、通訊、控制、電力、網路、計算機、多媒體資訊、機電整合、機器人及自動化工程等領域；各領域兼具理論與實務二方面,學生亦可選擇專攻理論或以實務為主軸。  本系課程規劃特色,大學部著重通識與專業養成並行,在專業領域方面,針對學生興趣與產業需求趨勢,提供電能轉換、控制、計算機和通訊等工程領域之相關課程,奠定學生在電機工程學方面的專業基礎。就低年級而言,本系著重於電學理論與工程科技的基礎學科訓練。高年級則以整合能量轉換、控制理論及信號處理的課程為主軸,輔以晶片應用、計算機介面等實作技術養成。本系課程之規劃係以理論與實務並重為原則,期使學生經四年薰陶後,皆具備有電力、控制及計算機和通訊等工程領域的基礎學養外,同時也俱有立即投入相關產業就業的實務能力。",http://ee.niu.edu.tw
114,公立,一般大學,0031,國立宜蘭大學,07141011,電機工程學系,進修,學士班(含四技),30,0,28,0,93.33,"本系進修學士班以「培育篤學力行、敬業樂群,理論與實務並重之高等電機專業人才」為設立宗旨。教學、研究以「電力電子」、「控制工程」及「通訊」等三大領域為主軸,在充裕的活化教研空間、銳意精進的軟硬體設施及入學新生質量逐年提升的利基下,形塑本系「效能電機、智慧控制、穩健通訊」之教研特色亮點。",http://ee.niu.edu.tw
114,公立,一般大學,0031,國立宜蘭大學,07141011,電機工程學系,日間,碩士班,17,0,19,0,100.00,"本系碩士班以「培育篤學力行、敬業樂群,學術兼備之尖端電機專業人才」為設立宗旨。教學、研究以「電力電子」、「控制工程」及「通訊」等三大領域為主軸,並以「電能轉換、電機驅動、電能監控」、「智慧型控制、自動化工程、嵌入式機器人」及「無線通訊、光纖通訊、數位通信」之發展與應用為特色項目。在充裕的活化教研空間、銳意精進的軟硬體設施,形塑本系「效能電機、智慧控制、穩健通訊」之教研特色亮點。",http://ee.niu.edu.tw/
114,公立,一般大學,0031,國立宜蘭大學,07141012,電子工程學系,日間,學士班(含四技),85,0,85,0,100.00,"電子工程其實是擷取電機資訊領域的最精華部分,以3C (資訊、通訊及消費電子)整合與智慧物聯網應用為特色,沒有體能、性別上的學習限制,發展重點以三個領域為主：  1. 智慧物聯網領域旨在培育以網路聯網與整合電腦運算應用於解決與人類福祉相關的問題。增加學生對於高效能計算、網路、行動計算、機器學習、大數據與智慧聯網等相關領域的知識與技能。  2. 積體電路設計領域旨在培育具有數位及類比積體電路技術背景的人才,增加學生對於數位及類比積體電路設計、通訊及信號處理電路系統積體化等方面的認知。  3. 通訊與信號處理領域旨在培育學生光纖網路、無線行動通訊及高頻電路等技術原理及實務製作能力,學習多媒體信號處理、影音壓縮、信號處理晶片、資料加解密等相關領域技術,並且相互整合。",http://ecewww.niu.edu.tw
114,公立,一般大學,0031,國立宜蘭大學,07141012,電子工程學系,日間,碩士班,13,0,16,0,100.00,"本系研究以能與電子產業科技發展趨勢相結合為目標,在語音浮水印、系統晶片設計、半導體製程、4G與5G行動通訊、雲端計算、物聯網、多頻天線設計與實作、影像處理、加解密技術、機器學習等領域均有豐碩之研究成果。與企業緊密合作,提供技術諮詢輔導服務,並向國科會(科技部)等單位申請產學合作計畫,獲得國科會電資通訊領域與科技部電子資通領域優良獎之肯定。  除電子專業領域課程外,本系規劃「科技英文」、「計畫管理與書報研讀」、「專題研究」、「校外實習」、「業師課程」,以加強學習深度、擴展國際視野、強化就業競爭力。",http://ecewww.niu.edu.tw
114,公立,一般大學,0031,國立宜蘭大學,07141014,電機資訊學院碩士在職專班,在職,碩士班,10,0,13,0,100.00,"電機資訊學院碩士在職專班專業屬性概分為「電機工程」及「電子工程」兩大領域。「電機工程領域」研究涵括電力電子、控制工程、通訊等三大專業主軸,「電子工程領域」研究涵括智慧物聯網、通訊與訊號處理、半導體與積體電路設計等三大專業主軸,教學上配合開設電機工程與電子工程領域核心專業課程,以符應學生工作所需與興趣所在,自主修習相關課程。1、深耕電資知能,強化研究能量。2、啟發創意思考,促進領域整合。3、拓展國際視野,齊備終身學習。  秉持學校與學院教育目標的精神,本班教育目標以深耕電機知能,強化研究能量達成積極發表成果為目的,藉啟發研究生之創意思考與重視團隊合作精神,增進學生具跨領域整合能力,進而養成拓展國際視野與齊備終身學習的態度,促使研究生具卓越遠見和不斷學習的熱情。",https://eecspsp.niu.edu.tw/
114,公立,一般大學,0031,國立宜蘭大學,07151017,機械與機電工程學系,日間,學士班(含四技),94,0,91,0,96.81,"因應產業自動化與資訊化的趨勢,本系的人才培養規劃打破傳統的學科分際,以產業需求為導向,將課程規劃為：「智慧機械設計與製造學分學程」、「熱流與能源工程學分學程」及「機電整合學分學程」等三大領域。智慧機械設計與製造學分學程旨在培養產業所需之電腦輔助分析、設計、自動化機械及近代製造加工等相關知識與技術；熱流與能源工程學分學程旨在培養產業所需之能源轉換、熱流分析及近代能源工程等相關知識及技術；機電整合學分學程旨在培養產業自動化工程、單晶片控制、影像處理及高效率馬達設計與應用等相關知識與技術。學生可根據其專業興趣與未來就業方向選擇二個學分學程修讀。除了上述的專業知識與產業技術的培養外,本系亦著重積極的工作態度與團隊合作精神,培養學生具備工程論理、人文關懷、及社會責任的素養。本系畢業生的就業以機械、航太、自動化、電機、電子、半導體及醫療生技等產業為大宗。",http://niume.niu.edu.tw/
114,公立,一般大學,0031,國立宜蘭大學,07151017,機械與機電工程學系,日間,碩士班,12,0,14,2,100.00,"本系配合國家產業發展政策,積極投入綠能、節能、電動車、智慧機械與製造及AI自動化之跨領域整合教學與研究。本系的人才培育打破傳統的學科分際,以產業需求及跨域整合為導向,將課程設計為：「智慧機械設計與製造學分學程」、「熱流與能源工程學分學程」及「機電整合學分學程」等三大領域；學生可根據其專業興趣與未來就業方向選擇二個學分學程進行修讀。  除了上述的專業知識與產業技術的培養外,本系亦著重積極的工作態度與團隊合作精神,培養學生具備工程論理、人文關懷、及社會責任的素養。本系畢業生的就業以電機、機械、半導體、自動化、汽機車、廠務,及醫療生技等產業為大宗。",http://niume.niu.edu.tw
114,公立,一般大學,0031,國立宜蘭大學,07151019,生物機電工程學系,日間,學士班(含四技),52,0,53,1,100.00,"近年來氣候變遷,水資源及石化能源的劇增消耗,土地大量開發所造成的糧食、能源、生態等問題,衍生出的「綠金」產業,促使農業(農、林、漁、牧)及其他生物產業再度受到全球的重視。然而傳統的農業生產經營技術與方法無法完全解決與即時掌握；必須配合先進的機電工程與生物科技,加上合於時代的經營管理技術,才能成功。  配合農業轉型與生物產業發展趨勢,培育能夠整合機械、電機電子及控制等工程技術,並依據生物特性、生長環境與生產處理的需求,將之應用在農林漁牧等生物產業之生物機電工程人才。教學範圍結合生物與機電工程等領域,涵蓋生物生產機械、機電整合、生物訊號處理、生物材料應用等主要工程技術。",http://bmte.niu.edu.tw/
114,公立,一般大學,0031,國立宜蘭大學,07151019,生物機電工程學系,日間,碩士班,9,0,5,0,55.56,"本系為生物科技與機電工程跨域整合之工程科系,跨學科系統整合及工程科技人才培育是我們教育目標。本系教學特色能做到學以致用及學用配合的專案執行能力培養,而全方位人才培育是我們核心教育價值。本系師資結構優良,教師學科背景完整,資格與學術經驗豐富,充分應用於課程的教學設計、多元教學及評量方式與教材之改進,足以達成本系教學目標並發展特色。為提供學生多元學習活動,增進學生對產業實務之了解,本系積極辦理校外教學及服務活動,系友業師諮詢及鼓勵學生組隊參加校內外競賽等。本系參與研究計畫,爭取產學合作,同時也將持續鼓勵及培養對於研究具有興的學生,參與教師之研究計畫或專題,培育學生之專業與學術研究能力。",http://bmte.niu.edu.tw/
114,公立,一般大學,0031,國立宜蘭大學,07194045,工學院碩士在職專班,在職,碩士班,10,0,10,0,100.00,"本碩專班專業師資由工學院四系一所（土木、環工、機電、化材及建研所）等工程學門為基礎,以「綠色能源」、「綠色環境」、「綠色管理」及「綠色建設」為四大實施核心,組成綠色科技的學術專長,並配合東部地區之環境與產業發展,型塑綠色科技產業及綠色生活的在地特色教學研究中心。本碩專班以培育具創新能力、研發能力、獨立思考、國際觀並持續自我成長的綠色科技工程人才為教育目標。其中「綠色能源」領域相關的研究包括高效率電機的開發、節能技術、燃料電池及再生能源技術等主題。「綠色環境」領域相關的研究包括污染防治技術研發與應用、環境品質監測及生物化學工程及污染防治技術等主題。「綠色管理」領域相關的研究包括防災科技、工程管理及管理技術應用與提升等主題。「綠色建設」領域相關的研究包括綠色建設、綠色材料及現今的永續工程問題等主題。",https://gtp.niu.edu.tw/
114,公立,一般大學,0031,國立宜蘭大學,07211033,食品科學系,日間,學士班(含四技),88,0,86,0,97.73,"教育目標為培育學生兼具食品加工工程、分析檢驗、生技應用、安全衛生品管及研究發展能力。本系引進新穎飲食觀點與論述,作為學生前瞻食品科技發展的思想參考,包含保健食品、新興技術、有機飲食、基改食品、食物里程、慢食文化等。同時充實生物資源開發利用及資訊整合應用等多樣化課程,訓練學生成為具有吸收最新食品資訊及生物資源應用能力的專業人才,以符合新世紀的產業需求。教學課程涵蓋「食品加工及工程」、「化學及分析檢驗」、「微生物及生物科技」和「食品安全衛生管理」等四類學群,以落實學生基礎食品相關知識知能力。本系擁有食品加工及工程實習工廠、生物資源產品檢測暨技術推廣中心,食品創意暨教育發展中心,提供學生完整食品加工工程技術、紮實食品分析檢驗技術以及創新食品研發實務訓練。",http://niufood.niu.edu.tw/
