學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,日間/進修,學制班別,當學年度總量內核定新生招生名額(A),當學年度新生保留入學資格人數(B),當學年度總量內新生招生核定名額之實際註冊人數(C),當學年度各學系境外(新生)學生實際註冊人數 (E),當學年度新生註冊率(%)D=〔(C+E)/(A-B+E)〕＊100％,當學年度系所招生特色說明,當學年度招生特色說明資訊網
111,公立,一般大學,0007,國立陽明交通大學,07141103,智慧系統與應用研究所,日間,碩士班,3,0,3,0,100.00,智慧系統與應用研究所的發展重點是依據全球人工智慧科技發展的新趨勢，培育產業所需的專業科技研究與工程實務人才。為使各種背景的學生能扎實AI基礎知識，本學院安排兩門必修模組課程，透過10個3星期的模組和兩個期末專題，藉以達到先進應用實例，和綜合實作的目的。本所主要領域包含人工智慧、設計自動化、資訊和電機整合，及系統最佳化。本學院注重AI技術的實際應用，在應用場域則包含智慧設計自動化、智慧工廠、智慧雲等。並且本學院合聘教授來自研華、廣達等公司，善用學界及研究生人力共同執行產學計畫，提供學生研究解決實用問題的環境，並領取優渥助學金。本所位於交大台南校區僅距離台南高鐵站700公尺，鄰近中研院，工研院台南院區及台灣智駕實驗室，具備良好的地理優勢，又本校致遠樓新落成，本學院即將進駐，同時宏碁、研華等企業亦將進駐，擁有完備的產學合作資源。,https://ai.nycu.edu.tw/
111,公立,一般大學,0007,國立陽明交通大學,07151070,機械工程學系,日間,學士班(含四技),101,0,98,7,97.22,本系理論研究與實作驗證並重，元件製程與系統整合兼具。大學部教學涵括人文通識、基礎科學、力學、設計製造、熱傳流力、機電控制、實驗、實習等課程，以及「能源與熱流」、「機械與生物力學」、「感測與控制系統」、「機械設計與製造技術」四個整合的核心課程；大三開始機械實作科目，經由親自操作，訓練學生從機械元件的設計分析到機電與動力系統的整合。另有20餘間實驗室，提供學生實作和參與專題研究。,https://me.nycu.edu.tw/
111,公立,一般大學,0007,國立陽明交通大學,07151070,機械工程學系,日間,碩士班,103,0,118,2,100.00,一、豐沛研究資源:鄰近新竹科學園區，工研院、國家奈米實驗室、國家高速計算中心等國家研究機構，研究資源豐沛，並與台積電合作成立半導體-儀器工程學程。二、充分就業機會:本系教師與國內外學術研究機構、知名企業及園區科技公司，有密切學術研究與產學合作關係，利於學生未來在學界與業界發展。三、重點研究領域:本系強調理論與實務並重，主要研究重點有精密機械、能源科技與跨領域生醫工程等三大領域，應用於生產力4.0。研究項目包括:(一)精密機械:積層製造、微奈米製程、光機電資訊技術、精密量測、控制與精密定位、力學與可靠度分析等技術。(二)能源科技:綠色能源技術、能源管理與節能、能源傳遞與轉換效率、熱流分析與量測等技術。(三)跨領域生醫工程:生物感測器與檢測、生物力學與醫療器材及輔具開發、生醫材料結構與表面處理等技術。四、強化國際觀:本系著重國際化，鼓勵學生出國交換研究、參與國際學術合作或參加國際會議並發表論文,https://me.nycu.edu.tw/
111,公立,一般大學,0007,國立陽明交通大學,07151070,機械工程學系,日間,博士班,15,0,3,3,33.33,一、豐沛研究資源:鄰近新竹科學園區，工研院、國家奈米實驗室、國家高速計算中心等國家研究機構，研究資源豐沛，並與台積電合作成立半導體-儀器工程學程。二、充分就業機會:本系教師與國內外學術研究機構、知名企業及園區科技公司，有密切學術研究與產學合作關係，利於學生未來在學界與業界發展。三、重點研究領域:本系強調理論與實務並重，主要研究重點有精密機械、能源科技與跨領域生醫工程等三大領域，應用於生產力4.0。研究項目包括:(一)精密機械:積層製造、微奈米製程、光機電資訊技術、精密量測、控制與精密定位、力學與可靠度分析等技術。(二)能源科技:綠色能源技術、能源管理與節能、能源傳遞與轉換效率、熱流分析與量測等技術。(三)跨領域生醫工程:生物感測器與檢測、生物力學與醫療器材及輔具開發、生醫材料結構與表面處理等技術。四、強化國際觀:本系著重國際化，鼓勵學生出國交換研究、參與國際學術合作或參加國際會議並發表論文,https://me.nycu.edu.tw/
111,公立,一般大學,0007,國立陽明交通大學,07151093,機器人碩士學位學程,日間,碩士班,17,0,21,3,100.00,機器人碩士學位學程為本校積極投入發展之跨領域整合研究重點，藉由教學資源整合，進而以機器人產業學群模式建構學產緊密連結之系列課程；由3院(工學院、電機學院、資訊學院)整合機械、電機、資訊、電子、通訊、科技等相關領域研究，攜手打造一獨特的跨領域教學研究單位，期許成為先進機器人科技的世界領導者。,https://robotics.nycu.edu.tw/tw/page/index.php?kind=23
111,公立,一般大學,0007,國立陽明交通大學,07191075,工業工程與管理學系,日間,學士班(含四技),55,0,60,6,100.00,本系教學及研究均具前瞻性，除工業工程之基礎課程外，尚有管理、統計、電腦與自動化、作業研究、人因工程及其他資訊相關課程。本系亦積極推動產學合作計畫，以加強學生就業之競爭力。本系研究發展重點分為：生產系統管理、製造工程、系統決策及人因工程四大項。,https://iem.nycu.edu.tw
111,公立,一般大學,0007,國立陽明交通大學,07191075,工業工程與管理學系,日間,碩士班,51,0,61,2,100.00,本系教學及研究均具前瞻性，除工業工程之基礎課程外，尚有管理、統計、電腦與自動化、作業研究、人因工程及其他資訊相關課程。本系亦積極推動產學合作計畫，以加強學生就業之競爭力。本系研究發展重點分為：生產系統管理、製造工程、系統決策及人因工程四大項。,https://iem.nycu.edu.tw
111,公立,一般大學,0007,國立陽明交通大學,07191075,工業工程與管理學系,日間,博士班,5,0,6,1,100.00,本系教學及研究均具前瞻性，除工業工程之基礎課程外，尚有管理、統計、電腦與自動化、作業研究、人因工程及其他資訊相關課程。本系亦積極推動產學合作計畫，以加強學生就業之競爭力。本系研究發展重點分為：生產系統管理、製造工程、系統決策及人因工程四大項。,https://iem.nycu.edu.tw
111,公立,一般大學,0007,國立陽明交通大學,07193077,生醫工程研究所,日間,碩士班,44,0,42,0,95.45,國內生技生醫產業目前正在處於快速起飛階段，亟需優秀人才參與，生醫科學與工程研究須仰賴醫學背景人才提供臨床需求與專業學能，再結合生科、理、工背景人才之專業技術，才能開發出生物醫學實用之產品，因此生醫工程兼備學術與產業發展的意義。爰此，本所將招收各相關領域學生，結合本校電機資訊及理工生科方面雄厚的教學與研究資源，設計多元的課程，鼓勵學生廣泛涉獵和積極互動並加強實作能力，期以培育跨領域生醫工程專業及領導人才。本所招生組別，分別為甲組：生醫資訊組、乙組：生醫電子與光電、丙組：生醫應用。甲組：建議大學資訊、電腦、計算機及醫工等相關科系可報考；乙組：建議大學電機、電子、光電、機械及醫工等相關科系可報考；丙組：建議大學生科、生物、醫技、醫學、醫藥、復健治療、食品營養、化學、化工、材料、機械及醫工等相關科系可報考。培育世界觀、解決實際問題、團隊合作互動、國際溝通及創新思辨等能力。提供獎學金及助學金。,http://www.bme.nctu.edu.tw/index.aspx?lang=c
111,公立,一般大學,0007,國立陽明交通大學,07193079,影像與生醫光電研究所,日間,碩士班,30,0,23,0,76.67,影像與生醫光電研究所成立於民國98年，旨在培養影像光電與生醫光電碩士級以上專業人才，以配合現階段與未來國內相關產業界與學術界科技研發人力需求。本所研究領域分為「影像光電科技」與「生醫光電科技」兩大主軸，共構出三項特色研究領域—影像顯示技術、生醫光電檢測、生物光電仿生技術。本院院級生醫聯合實驗室主要由本所教師主持；積極與中南部各醫學中心所進行產學合作計畫，發展出具有前瞻性和關鍵性的醫療影像與智慧健康照護之光電科技。本所研究生可彈性地在院內跨所選擇指導教授及選課，使學生有跨領域專業學習的機會。在課程設計方面，除了本院共同必修核心科目「光電工程」、「光電子學」、「光電實驗」外，本所另規劃約6門進階課程與7門應用課程科目，以提供本所學生選課及他所學生跨所選修。,https://cop.nycu.edu.tw/tw/department.html?ID=3
111,公立,一般大學,0007,國立陽明交通大學,07193080,生醫科學與工程博士學位學程,日間,博士班,4,0,3,0,75.00,國內生技生醫產業目前正在處於快速起飛階段，亟需優秀人才參與，生醫科學與工程研究須仰賴醫學背景人才提供臨床需求與專業學能，再結合生科、理、工背景人才之專業技術，才能開發出生物醫學實用之產品，因此生醫工程兼備學術與產業發展的意義。爰此，本所將招收各相關領域學生，結合本校電機資訊及理工生科方面雄厚的教學與研究資源，設計多元的課程，鼓勵學生廣泛涉獵和積極互動，期以培育跨領域生醫工程專業及領導人才。104學年將分三組招生，分別為甲組：生醫資訊組、乙組：生醫電子與光電、丙組：生醫應用，甲組：建議大學資訊、電腦、計算機、醫工等相關科系可報考；乙組：建議大學電機、電子、光電、醫工等相關科系可報考；丙組：建議大學資訊、電機、理、工、生物及醫學院相關科系可報考。培育世界觀、解決實際問題、團隊合作互動、國際溝通及創新思辨等能力。提供獎學金、助學金、清寒補助。,http://www.bme.nctu.edu.tw/webContent60.aspx
